model,domain,skill,id,exact_new_matches,containment_new_matches,lexical_new_matches,semantic_new_matches,predicted_count,gold_count,exact_true_positives,exact_precision,exact_recall,exact_f1,containment_true_positives,containment_precision,containment_recall,containment_f1,lexical_true_positives,lexical_precision,lexical_recall,lexical_f1,semantic_true_positives,semantic_precision,semantic_recall,semantic_f1,raw_prediction_count,filtered_prediction_count,duplicate_items_removed,unsupported_count,unsupported_rate,gold,raw_prediction,prediction,filtered_prediction,unsupported_prediction
BART task-unadapted,merged,hard_skills,27c4d1da1e6eda2d083c654c78e8b6c6333ed374,0,1,0,0,1,21,0,0.0,0.0,0.0,1,1.0,0.047619047619047616,0.0909090909090909,1,1.0,0.047619047619047616,0.0909090909090909,1,1.0,0.047619047619047616,0.0909090909090909,1,0,0,1,1.0,"älskar nyhetsjakten | vet hur du får reportrar och fotografer att växa | värna om demokrati och det fria ordet genom journalistik som engagerar, överraskar och upplyser | gräver | granskar | underhåller | informerar | ger kunskap | lever för nyhetsjakten | vet vad som funkar - och varför | går igång på stora händelser och avslöjanden | vet hur du får reportrar att växa, blomma ut och ta nästa steg | komma med idéer | se till att de genomförs och följa hur de presterar digitalt | ansvarar för det journalistiska flödet digitalt och i print | värderar inkommande tips i flera olika kanaler | följer siffrorna, analyserar dessa och strävar varje dag efter att nå de mål som är satta för redaktionen | väl grundad journalist med flera års erfarenhet av yrket | arbetsleda reportrar och fotografer | dagligen ge återkoppling kring deras prestationer | vet vilken journalistik som lockar till läsning, varför den gör det - och hur den ska vinklas och presenteras",NWT är nyhetschef NWG är nyhetsledande i Värmland . Vi fortsätter att vi fortsätter leverera leverera leverera levererar levererar vi fortsätter fortsätta leverera leverera är du . Du älskar nyhetsjakten och vet hur du får reportrar och fotografer att växa . Vi är ett av de mediehus i Sverige som levererar och levererar ett . NWVT är Sveriges största tidning . Ni är en av de . Ni har en vision för att värna om demokrati och demokrati och det är en vision om att värna och det fria ordet . Vi värnar om demokratin och om demokrati . Vi vill värna om demokratin . Vi har ett fortsatt arbete med demokrati och ett fortsatt fortsatt att värna . Det är en del av NWPT Media som har en del .,NWT är nyhetschef NWG är nyhetsledande i Värmland.Vi fortsätter att vi fortsätter leverera leverera leverera levererar levererar vi fortsätter fortsätta leverera leverera är du.Du älskar nyhetsjakten och vet hur du får reportrar och fotografer att växa.Vi är ett av de mediehus i Sverige som levererar och levererar ett.NWVT är Sveriges största tidning.Ni är en av de.Ni har en vision för att värna om demokrati och demokrati och det är en vision om att värna och det fria ordet.Vi värnar om demokratin och om demokrati.Vi vill värna om demokratin.Vi har ett fortsatt arbete med demokrati och ett fortsatt fortsatt att värna.Det är en del av NWPT Media som har en del,,NWT är nyhetschef NWG är nyhetsledande i Värmland.Vi fortsätter att vi fortsätter leverera leverera leverera levererar levererar vi fortsätter fortsätta leverera leverera är du.Du älskar nyhetsjakten och vet hur du får reportrar och fotografer att växa.Vi är ett av de mediehus i Sverige som levererar och levererar ett.NWVT är Sveriges största tidning.Ni är en av de.Ni har en vision för att värna om demokrati och demokrati och det är en vision om att värna och det fria ordet.Vi värnar om demokratin och om demokrati.Vi vill värna om demokratin.Vi har ett fortsatt arbete med demokrati och ett fortsatt fortsatt att värna.Det är en del av NWPT Media som har en del
BART task-unadapted,merged,hard_skills,69f3a063560e301553a2f5e83c603020d208dde2,0,1,0,0,1,8,0,0.0,0.0,0.0,1,1.0,0.125,0.2222222222222222,1,1.0,0.125,0.2222222222222222,1,1.0,0.125,0.2222222222222222,1,0,0,1,1.0,journalistik | vill vara med och berätta om det som händer både i stort och smått | granskar | rapporterar | bevakar | erfarenhet av nyhetsmedier | Från nyhetsjägare till dig som är en fena på sociala medier och digital presentation | berättar om vår tids frågor,"och och Helsingborgs Dagblad . Vi granskar , har du med och har du vill vara med och göra . Vill du är med och vill vi är . Vi vill ha . Vill vill vi vill . Vill ha ett . Vill . Vi har ett . Vi . Vi är ett av Helsingborgs Dag Dagblad , Nordvästra . Vi söker . . . Vi arbetar med att vi granskar , rapporterar , rapporterar och bevakar och bevakar . Vi samarbetar med Nordvästra Skånes Tidningar och Landskrona Posten . Vi behöver ha ett stort och vi söker dig med nyhetsmedier . Vi ger dig med erfarenhet av nyhetsmedia . Våra söker söker en medarbetare som är en fena på sociala medier . Vi kommer att vara en del av sociala medier och . Förankring i nordvästra Skåne är meriterande men inget måste måste vi arbetar för ökad mångfald och ser därför ser vi vill vi arbetar med olika grupper med olika myndigheter . Vi skriver om flera flera flera som . Din ansökan ska innehålla cv samt samt vilken redaktion du vill jobba på . Våra journalister rapporterar , granskar och berättar . Vi som arbetar med . Vi inspirerar och skapar vi arbetar genom möten , arbetar och arbetar . Alla vi arbetar i vårt arbete , vi arbetar . . vi arbetar arbetar för att arbeta med olika organisationer . Vi ska arbeta arbeta för att vi ska arbeta med att arbeta . Vi fortsätter att vi arbetar på . Med våra Dagens Nyheter , Expressen och Dagens Nyheter och Dagens industri når vi miljoner läsare och Dagens Dagens industri och Dagens Industri når vi har ett stort engagemang och vi har vi ett stort stort engagemang över hela vårt stort engagemang engagemang över vårt samarbete samarbete samarbete över hela hela vårt samarbete över över hela över hela landet - från Sydsvenskan , från Sydsvenskan i Skåne till vårt samarbete . Vårt arbete","och och Helsingborgs Dagblad.Vi granskar , har du med och har du vill vara med och göra.Vill du är med och vill vi är.Vi vill ha.Vill vill vi vill.Vill ha ett.Vill.Vi har ett.Vi.Vi är ett av Helsingborgs Dag Dagblad , Nordvästra.Vi söker . . .Vi arbetar med att vi granskar , rapporterar , rapporterar och bevakar och bevakar.Vi samarbetar med Nordvästra Skånes Tidningar och Landskrona Posten.Vi behöver ha ett stort och vi söker dig med nyhetsmedier.Vi ger dig med erfarenhet av nyhetsmedia.Våra söker söker en medarbetare som är en fena på sociala medier.Vi kommer att vara en del av sociala medier och.Förankring i nordvästra Skåne är meriterande men inget måste måste vi arbetar för ökad mångfald och ser därför ser vi vill vi arbetar med olika grupper med olika myndigheter.Vi skriver om flera flera flera som.Din ansökan ska innehålla cv samt samt vilken redaktion du vill jobba på.Våra journalister rapporterar , granskar och berättar.Vi som arbetar med.Vi inspirerar och skapar vi arbetar genom möten , arbetar och arbetar.Alla vi arbetar i vårt arbete , vi arbetar . .vi arbetar arbetar för att arbeta med olika organisationer.Vi ska arbeta arbeta för att vi ska arbeta med att arbeta.Vi fortsätter att vi arbetar på.Med våra Dagens Nyheter , Expressen och Dagens Nyheter och Dagens industri når vi miljoner läsare och Dagens Dagens industri och Dagens Industri når vi har ett stort engagemang och vi har vi ett stort stort engagemang över hela vårt stort engagemang engagemang över vårt samarbete samarbete samarbete över hela hela vårt samarbete över över hela över hela landet-från Sydsvenskan , från Sydsvenskan i Skåne till vårt samarbete.Vårt arbete",,"och och Helsingborgs Dagblad.Vi granskar , har du med och har du vill vara med och göra.Vill du är med och vill vi är.Vi vill ha.Vill vill vi vill.Vill ha ett.Vill.Vi har ett.Vi.Vi är ett av Helsingborgs Dag Dagblad , Nordvästra.Vi söker . . .Vi arbetar med att vi granskar , rapporterar , rapporterar och bevakar och bevakar.Vi samarbetar med Nordvästra Skånes Tidningar och Landskrona Posten.Vi behöver ha ett stort och vi söker dig med nyhetsmedier.Vi ger dig med erfarenhet av nyhetsmedia.Våra söker söker en medarbetare som är en fena på sociala medier.Vi kommer att vara en del av sociala medier och.Förankring i nordvästra Skåne är meriterande men inget måste måste vi arbetar för ökad mångfald och ser därför ser vi vill vi arbetar med olika grupper med olika myndigheter.Vi skriver om flera flera flera som.Din ansökan ska innehålla cv samt samt vilken redaktion du vill jobba på.Våra journalister rapporterar , granskar och berättar.Vi som arbetar med.Vi inspirerar och skapar vi arbetar genom möten , arbetar och arbetar.Alla vi arbetar i vårt arbete , vi arbetar . .vi arbetar arbetar för att arbeta med olika organisationer.Vi ska arbeta arbeta för att vi ska arbeta med att arbeta.Vi fortsätter att vi arbetar på.Med våra Dagens Nyheter , Expressen och Dagens Nyheter och Dagens industri når vi miljoner läsare och Dagens Dagens industri och Dagens Industri når vi har ett stort engagemang och vi har vi ett stort stort engagemang över hela vårt stort engagemang engagemang över vårt samarbete samarbete samarbete över hela hela vårt samarbete över över hela över hela landet-från Sydsvenskan , från Sydsvenskan i Skåne till vårt samarbete.Vårt arbete"
BART task-unadapted,merged,hard_skills,4c658f744be841cc9d50a839d0d1711cf34b41bb,0,0,0,0,1,13,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1,1.0,rapportera om allt från lokala nyhetshändelser till de större sammanhangen som påverkar hela regionen | berätta om människorna | ge fler perspektiv på nyheterna | vass nyhetsnäsa | viljan att berätta storys på kreativa och nytänkande sätt | stort engagemang och intresse för den lokala journalistiken | motsvarande arbetslivserfarenhet | arbetat på nyhetsredaktion | vill undersöka | gräva | stilistiskt skicklig | har god förmåga att knyta kontakter | skapa förtroende för såväl intervjupersoner som våra läsare,är du som har en . Vill är NSD . Du är en viktig del av en nyhet är en av de två report är . Vi har en viktig roll som är en ledande journalistisk i Gällivare kommun . I rollen som reporter får du . Vi söker dig som har ett stort engagemang . Du vill berätta om du har en nyhet . Du får berätta om de större sammanhangen som påverkar hela regionen . Du har en positiv och vill berätta en nyhetsnäsa och viljan att berätta storys på . Vi är en tidning . Vi gillar att berätta om stora nyheter om nyheter och nyheter om . Vi sätter alltid om våra läsare och är nyfikna och är intresserade av våra läsare eller lyssnaren . Gällivare Gällivare är en stad i Gällivare är . Gällivare är ett stad i förändring . Gällivare har en stad . Här pågår en stadsomvandling . Här planeras för nya stora industriprojekt planeras planeras och planeras planeras för stora industriområden är stora industri och stora industri . Stora industriprojekt när gruvorna ställer ställer ställer om till grönare processer . . . I Gällivare Gällivare har har Gällivare och Gällivare kommun har . Gällivare och Jokkmokk och Gällivare har ett . . Jokkmokk är en kommun har har . . har . har har har en och har har den . . är en har varit den stora utmaningen och Gällivare och fjällvärlden och har en ledande roll i Gällivare och Mudd,är du som har en.Vill är NSD.Du är en viktig del av en nyhet är en av de två report är.Vi har en viktig roll som är en ledande journalistisk i Gällivare kommun.I rollen som reporter får du.Vi söker dig som har ett stort engagemang.Du vill berätta om du har en nyhet.Du får berätta om de större sammanhangen som påverkar hela regionen.Du har en positiv och vill berätta en nyhetsnäsa och viljan att berätta storys på.Vi är en tidning.Vi gillar att berätta om stora nyheter om nyheter och nyheter om.Vi sätter alltid om våra läsare och är nyfikna och är intresserade av våra läsare eller lyssnaren.Gällivare Gällivare är en stad i Gällivare är.Gällivare är ett stad i förändring.Gällivare har en stad.Här pågår en stadsomvandling.Här planeras för nya stora industriprojekt planeras planeras och planeras planeras för stora industriområden är stora industri och stora industri.Stora industriprojekt när gruvorna ställer ställer ställer om till grönare processer . . .I Gällivare Gällivare har har Gällivare och Gällivare kommun har.Gällivare och Jokkmokk och Gällivare har ett . .Jokkmokk är en kommun har har . .har.har har har en och har har den . . är en har varit den stora utmaningen och Gällivare och fjällvärlden och har en ledande roll i Gällivare och Mudd,,är du som har en.Vill är NSD.Du är en viktig del av en nyhet är en av de två report är.Vi har en viktig roll som är en ledande journalistisk i Gällivare kommun.I rollen som reporter får du.Vi söker dig som har ett stort engagemang.Du vill berätta om du har en nyhet.Du får berätta om de större sammanhangen som påverkar hela regionen.Du har en positiv och vill berätta en nyhetsnäsa och viljan att berätta storys på.Vi är en tidning.Vi gillar att berätta om stora nyheter om nyheter och nyheter om.Vi sätter alltid om våra läsare och är nyfikna och är intresserade av våra läsare eller lyssnaren.Gällivare Gällivare är en stad i Gällivare är.Gällivare är ett stad i förändring.Gällivare har en stad.Här pågår en stadsomvandling.Här planeras för nya stora industriprojekt planeras planeras och planeras planeras för stora industriområden är stora industri och stora industri.Stora industriprojekt när gruvorna ställer ställer ställer om till grönare processer . . .I Gällivare Gällivare har har Gällivare och Gällivare kommun har.Gällivare och Jokkmokk och Gällivare har ett . .Jokkmokk är en kommun har har . .har.har har har en och har har den . . är en har varit den stora utmaningen och Gällivare och fjällvärlden och har en ledande roll i Gällivare och Mudd
BART task-unadapted,merged,hard_skills,5536ed832b1aab8c2b441c56618bc33e7aa8276b,0,0,0,0,0,15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,"skapa en nyhetsledande bevakning av vårt område | granska samhällsviktiga frågor | vill vara med att driva och utveckla journalistiken | arbete på en nyhetsredaktion | fånga upp lokala snackisar | fram rätt journalistiskt innehåll, vinkla och att paketera det på bästa sätt | duktig på att förstå vad som är grejen med en nyhet | hittar vinkeln | skriver artikeln på ett intressant och begripligt sätt | god språkkänsla | vill undersöka | gräva | stilistiskt skicklig | god förmåga att knyta kontakter | skapa förtroende för såväl intervjupersoner som våra läsare",,,,
BART task-unadapted,merged,hard_skills,4817531b7211788d888a4c86cadb06ec5eb8a0b7,0,0,0,0,1,15,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1,1.0,"stilsäker | driven skribent | skapa journalistiskt innehåll i reportage och nyhetsartiklar | skapa nytta för våra läsare | vara med i vårt tv-format Utbildnings-tv | stå på scenen i vissa delar av våra event | Kunskap om webbpublicering | enklare bildbehandling | viss sökmotoroptimering | tv-journalistik | förmåga att sätta nyheter i ett sammanhang | växlar gärna mellan att jobba med planerad journalistik och nyhetshändelser | bra på att förklara komplexa uppgifter på ett begripligt och intressant sätt | hitta nyheter i en tämligen obevakad, men spännande del av svensk privat och offentlig verksamhet | behöver behärska svenska och engelska flytande","Kvalitetsmagasinet är den ledande kunskapskällan . Kvalitetsmagasin . Kvalitetschefer , verksamhetsutvecklare och enhetschef","Kvalitetsmagasinet är den ledande kunskapskällan.Kvalitetsmagasin.Kvalitetschefer , verksamhetsutvecklare och enhetschef",,"Kvalitetsmagasinet är den ledande kunskapskällan.Kvalitetsmagasin.Kvalitetschefer , verksamhetsutvecklare och enhetschef"
BART task-unadapted,merged,hard_skills,4b28c6ccd6fe0aa11a8341085232cb2ed4b1fb8d,0,0,0,0,1,13,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1,1.0,text | bild | video | some | grävande | har ett stort engagemang och intresse för den lokala journalistiken | motsvarande arbetslivserfarenhet | har tidigare arbetat på nyhetsredaktion | vill undersöka | gräva | stilistiskt skicklig | har god förmåga att knyta kontakter | skapa förtroende för såväl intervjupersoner som våra läsare,"av oss . Vi är en av oss - vi är ett av oss är vi är på en av våra läsare . Vi har en av Sveriges mest spännande redaktioner är mitt uppe i en stark digital utveckling . Till sommaren 2025 söker vi nu nya journalister . Vi går igång på nyhetspulsen och när vi bevakar , förklarar , förklarar och vi bevakar . Vi bevakar , berättar vi på ett sätt gör vi . Vi granskar granskar . Vi gör vårt arbete . Vi ser hur vi gör skillnad . Vi arbetar med att . Det är . Vi . Många av våra tidningar har fått många av våra våra granskningar har fått flera av våra stora satsningar . Vi fortsätter att utveckla våra . Våra stora . Många har fått stort genomslag . Under 2025 fortsätter vi att flytta fram våra positioner . Vi lyfter fram våra mål med att nå fler , få nya läsare och få nya väljare . Hos oss på Norrköpings Tidningar är vi vill vi ha ett stort engagemang . Vill du utvecklas i en grupp med hög energi och höga ambitioner med höga ambitioner . Vill vi har höga höga energi och låga höga ambitioner - så är du välkommen med höga höga ambitioner , höga eller höga . . vi är höga och höga är är höga , höga vi är du är höga på höga . Vi rekryterar är vi har ett stort intresse och vi har en hög är vi på Norrköpings tidningar . Vi söker dig som har ett intresse för våra läsare och vi ser att det är viktigt för att det ska vara en viktig är viktig är det är en viktig viktig är att vi ska veta att vi är att du ska ska ska vi ska vara att du har en ska","av oss.Vi är en av oss-vi är ett av oss är vi är på en av våra läsare.Vi har en av Sveriges mest spännande redaktioner är mitt uppe i en stark digital utveckling.Till sommaren 2025 söker vi nu nya journalister.Vi går igång på nyhetspulsen och när vi bevakar , förklarar , förklarar och vi bevakar.Vi bevakar , berättar vi på ett sätt gör vi.Vi granskar granskar.Vi gör vårt arbete.Vi ser hur vi gör skillnad.Vi arbetar med att.Det är.Vi.Många av våra tidningar har fått många av våra våra granskningar har fått flera av våra stora satsningar.Vi fortsätter att utveckla våra.Våra stora.Många har fått stort genomslag.Under 2025 fortsätter vi att flytta fram våra positioner.Vi lyfter fram våra mål med att nå fler , få nya läsare och få nya väljare.Hos oss på Norrköpings Tidningar är vi vill vi ha ett stort engagemang.Vill du utvecklas i en grupp med hög energi och höga ambitioner med höga ambitioner.Vill vi har höga höga energi och låga höga ambitioner-så är du välkommen med höga höga ambitioner , höga eller höga . .vi är höga och höga är är höga , höga vi är du är höga på höga.Vi rekryterar är vi har ett stort intresse och vi har en hög är vi på Norrköpings tidningar.Vi söker dig som har ett intresse för våra läsare och vi ser att det är viktigt för att det ska vara en viktig är viktig är det är en viktig viktig är att vi ska veta att vi är att du ska ska ska vi ska vara att du har en ska",,"av oss.Vi är en av oss-vi är ett av oss är vi är på en av våra läsare.Vi har en av Sveriges mest spännande redaktioner är mitt uppe i en stark digital utveckling.Till sommaren 2025 söker vi nu nya journalister.Vi går igång på nyhetspulsen och när vi bevakar , förklarar , förklarar och vi bevakar.Vi bevakar , berättar vi på ett sätt gör vi.Vi granskar granskar.Vi gör vårt arbete.Vi ser hur vi gör skillnad.Vi arbetar med att.Det är.Vi.Många av våra tidningar har fått många av våra våra granskningar har fått flera av våra stora satsningar.Vi fortsätter att utveckla våra.Våra stora.Många har fått stort genomslag.Under 2025 fortsätter vi att flytta fram våra positioner.Vi lyfter fram våra mål med att nå fler , få nya läsare och få nya väljare.Hos oss på Norrköpings Tidningar är vi vill vi ha ett stort engagemang.Vill du utvecklas i en grupp med hög energi och höga ambitioner med höga ambitioner.Vill vi har höga höga energi och låga höga ambitioner-så är du välkommen med höga höga ambitioner , höga eller höga . .vi är höga och höga är är höga , höga vi är du är höga på höga.Vi rekryterar är vi har ett stort intresse och vi har en hög är vi på Norrköpings tidningar.Vi söker dig som har ett intresse för våra läsare och vi ser att det är viktigt för att det ska vara en viktig är viktig är det är en viktig viktig är att vi ska veta att vi är att du ska ska ska vi ska vara att du har en ska"
BART task-unadapted,merged,hard_skills,ac7187d90da9bcc4871cbc1fbcfcc86531b15578,0,1,0,0,1,9,0,0.0,0.0,0.0,1,1.0,0.1111111111111111,0.19999999999999998,1,1.0,0.1111111111111111,0.19999999999999998,1,1.0,0.1111111111111111,0.19999999999999998,1,0,0,1,1.0,brinner för den lokala bevakningen | skriva | fotografera | livesändningar | rörlig bild | skriver du korta och snabba nyheter | ansvarar för pushar och publicering i sociala medier | jobbat på en redaktion | Lokalkännedom,"som ska ska ska ha ha . Då ska du söka sommarjobb på någon av Bonnier News Locals elva titlar i Småland och Småland . Vi söker dig som är intresserad av samhällsintresserad , som är . . . Som är intresserad och brinner för den lokala bevakningen . Till sommaren söker vi reportrar . Som ska du . Som vill . Som har ett . Som reporter ska du kunna skriva och . Som journalist ska du ha . Som deskreporter ska du ska du skriva och ha en reporter . Som en reporter skriver du som är en reporter på en tidning . Som . Vi har . Som du har en reporter har du . Vi skriver du korta och snabba nyheter och ansvarar för korta och långa och snabba och . Du har .","som ska ska ska ha ha.Då ska du söka sommarjobb på någon av Bonnier News Locals elva titlar i Småland och Småland.Vi söker dig som är intresserad av samhällsintresserad , som är . . .Som är intresserad och brinner för den lokala bevakningen.Till sommaren söker vi reportrar.Som ska du.Som vill.Som har ett.Som reporter ska du kunna skriva och.Som journalist ska du ha.Som deskreporter ska du ska du skriva och ha en reporter.Som en reporter skriver du som är en reporter på en tidning.Som.Vi har.Som du har en reporter har du.Vi skriver du korta och snabba nyheter och ansvarar för korta och långa och snabba och.Du har",,"som ska ska ska ha ha.Då ska du söka sommarjobb på någon av Bonnier News Locals elva titlar i Småland och Småland.Vi söker dig som är intresserad av samhällsintresserad , som är . . .Som är intresserad och brinner för den lokala bevakningen.Till sommaren söker vi reportrar.Som ska du.Som vill.Som har ett.Som reporter ska du kunna skriva och.Som journalist ska du ha.Som deskreporter ska du ska du skriva och ha en reporter.Som en reporter skriver du som är en reporter på en tidning.Som.Vi har.Som du har en reporter har du.Vi skriver du korta och snabba nyheter och ansvarar för korta och långa och snabba och.Du har"
BART task-unadapted,merged,hard_skills,c0b6ea5470ca2dd1cbc5d44230d3982047cb914c,0,0,0,0,1,8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1,1.0,nyhetsreporter | flyhänt skribent med nyhetsnäsa | ha förmågan att hitta de viktiga nyheterna i det som till synes kan vara en ointressant rad i kommunens diarium | evenemangsbevakning | sportbevakning | många möten med intressanta människor som porträtteras i vår tidning | god fotograf | de digitala och sociala verktygen,"Nyhetsre . Vi är . . . Våra nyhets nyhets nyhets . . Vi har en nyhet i veckan samt vår nyhetswebb med löpande publiceringar , hbwebben . se . Den vi söker ska ha relevant utbildning och / / / eller erfarenhet för att jobba som nyhetsre . Fokus ligger på lokala nyheter och . Du ska ha en nyhetsre","Nyhetsre.Vi är . . .Våra nyhets nyhets nyhets . .Vi har en nyhet i veckan samt vår nyhetswebb med löpande publiceringar , hbwebben.se.Den vi söker ska ha relevant utbildning och///eller erfarenhet för att jobba som nyhetsre.Fokus ligger på lokala nyheter och.Du ska ha en nyhetsre",,"Nyhetsre.Vi är . . .Våra nyhets nyhets nyhets . .Vi har en nyhet i veckan samt vår nyhetswebb med löpande publiceringar , hbwebben.se.Den vi söker ska ha relevant utbildning och///eller erfarenhet för att jobba som nyhetsre.Fokus ligger på lokala nyheter och.Du ska ha en nyhetsre"
BART task-unadapted,merged,hard_skills,950d951e17b68ddfdb42ebb1aa2a9b1e8fa74e6e,0,1,0,0,1,6,0,0.0,0.0,0.0,1,1.0,0.16666666666666666,0.2857142857142857,1,1.0,0.16666666666666666,0.2857142857142857,1,1.0,0.16666666666666666,0.2857142857142857,1,0,0,1,1.0,redigerare | printredaktörer | erfarenhet av redigering | Goda kunskaper i svenska språket och om samhället | känsla för form | vara bra på rubriker,Sommarvik . redigerare i Gota Medias . Gota Media söker rediger och printredaktörer i sommar . Redigeringsnavet planerar och färdigställer sidorna för koncernens samtliga dagstidningar . Att utgå hemifrån kan också vara aktuellt . . Kvalifikationer . - Goda kunskaper i svenska .,Sommarvik.redigerare i Gota Medias.Gota Media söker rediger och printredaktörer i sommar.Redigeringsnavet planerar och färdigställer sidorna för koncernens samtliga dagstidningar.Att utgå hemifrån kan också vara aktuellt . .Kvalifikationer .-Goda kunskaper i svenska,,Sommarvik.redigerare i Gota Medias.Gota Media söker rediger och printredaktörer i sommar.Redigeringsnavet planerar och färdigställer sidorna för koncernens samtliga dagstidningar.Att utgå hemifrån kan också vara aktuellt . .Kvalifikationer .-Goda kunskaper i svenska
BART task-unadapted,merged,hard_skills,1904e61de300f2b4849cc30e0c0be7036353d695,0,1,0,0,1,22,0,0.0,0.0,0.0,1,1.0,0.045454545454545456,0.08695652173913045,1,1.0,0.045454545454545456,0.08695652173913045,1,1.0,0.045454545454545456,0.08695652173913045,1,0,0,1,1.0,erfarenhet som Researcher där du fått gräva i olika fall eller händelser | Har flytande kunskaper i Svenska och Engelska i både tal och skrift | Research | faktainsamling | Identifiera och undersöka fall och ämnen för podden | Samla in fakta från olika källor | gräva djupt i detaljer | analysera situationer ur olika perspektiv | Källkritik | verifiering | Säkerställa att all information är korrekt och pålitlig | noggrann källkritik | verifiering av fakta | Hitta gäster | Identifiera och kontakta potentiella gäster som kan bidra med expertis eller unika perspektiv till podden | säkerställa att varje avsnitt håller hög kvalitet och är engagerande för lyssnarna | samla in fakta | gräva djupt | ifrågasätta detaljer | älskar att gräva djupt i fascinerande mysterier | passion för att lösa gåtor | avslöja dolda sanningar,Researcher sökes till Ek & Borg Har du en passion för att lösa och avslöja dolda sanningar . Har du den perfekta platsen för att bli en av våra . Har vi den perfekta möjligheten för dig ! Spöktimmen . . . Spöker . . Vi söker nu en nyfiken och engagerad . Om du älskar att vara en del av ett stort . Om Du älskar att gräva djupt i fascinerande mysterier och vill är du en av de som vill vara en av ett av . . OM TJÄNSTEN K & K & M M . K & G & M . M . G . G & K . K . FÖNTNTNT . KÖRKÖREN KÖRÖREN . SPÖKTIMmen är en podcast som handlar om att den är den . Den har tagit Sverige med storm och är nu med storm . Podcasten har tagit Svenska . . I Sverige med . I denna tjänst kommer . I en podcast kommer du att samla in och samla in in in . I .,Researcher sökes till Ek & Borg Har du en passion för att lösa och avslöja dolda sanningar.Har du den perfekta platsen för att bli en av våra.Har vi den perfekta möjligheten för dig ! Spöktimmen . . .Spöker . .Vi söker nu en nyfiken och engagerad.Om du älskar att vara en del av ett stort.Om Du älskar att gräva djupt i fascinerande mysterier och vill är du en av de som vill vara en av ett av . .OM TJÄNSTEN K & K & M M.K & G & M.M.G.G & K.K.FÖNTNTNT.KÖRKÖREN KÖRÖREN.SPÖKTIMmen är en podcast som handlar om att den är den.Den har tagit Sverige med storm och är nu med storm.Podcasten har tagit Svenska . .I Sverige med.I denna tjänst kommer.I en podcast kommer du att samla in och samla in in in.I,,Researcher sökes till Ek & Borg Har du en passion för att lösa och avslöja dolda sanningar.Har du den perfekta platsen för att bli en av våra.Har vi den perfekta möjligheten för dig ! Spöktimmen . . .Spöker . .Vi söker nu en nyfiken och engagerad.Om du älskar att vara en del av ett stort.Om Du älskar att gräva djupt i fascinerande mysterier och vill är du en av de som vill vara en av ett av . .OM TJÄNSTEN K & K & M M.K & G & M.M.G.G & K.K.FÖNTNTNT.KÖRKÖREN KÖRÖREN.SPÖKTIMmen är en podcast som handlar om att den är den.Den har tagit Sverige med storm och är nu med storm.Podcasten har tagit Svenska . .I Sverige med.I denna tjänst kommer.I en podcast kommer du att samla in och samla in in in.I
BART task-unadapted,merged,hard_skills,b28e527251444d66dcd5cc257b1c1e410affbe00,0,0,0,0,1,9,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1,1.0,väl utvecklad nyhetsnäsa | hänger med i nyhetsflödet | jobba digitalt | vet hur man sätter en riktigt bra rubrik och en intressant webbtext | göra berörande lokaljournalistik | Med ljudet i fokus | berättar vi om såväl skarpa nyhetslägen som fördjupning och starka personliga berättelser | brinner för riktigt bra journalistik | Erfarenhet av att jobba med nyheter,". Sommarvikarier till sommarvikarier . Vi söker . Det är en generös och kreativ arbetsplats där jakten på nyheter och aktualiteter pågår från tidig morgon till sen kväll alla dagar i veckan . Vi är besjälade av att vi är en av att jobba med ett riktigt bra journalistik och vi gör det tillsammans . Vi hoppas att du vill att vi vill jobba här . Vi vill vill jobba med juni , juli och augusti .",".Sommarvikarier till sommarvikarier.Vi söker.Det är en generös och kreativ arbetsplats där jakten på nyheter och aktualiteter pågår från tidig morgon till sen kväll alla dagar i veckan.Vi är besjälade av att vi är en av att jobba med ett riktigt bra journalistik och vi gör det tillsammans.Vi hoppas att du vill att vi vill jobba här.Vi vill vill jobba med juni , juli och augusti",,".Sommarvikarier till sommarvikarier.Vi söker.Det är en generös och kreativ arbetsplats där jakten på nyheter och aktualiteter pågår från tidig morgon till sen kväll alla dagar i veckan.Vi är besjälade av att vi är en av att jobba med ett riktigt bra journalistik och vi gör det tillsammans.Vi hoppas att du vill att vi vill jobba här.Vi vill vill jobba med juni , juli och augusti"
