scorer_version,domain,record_id,label,annotator1_count,annotator2_count,exact_tp,containment_extra_tp,exact_precision,exact_recall,exact_f1,containment_precision,containment_recall,containment_f1
exact_first_matching,journalists,47d51c4bc88cfa80dea1d0290673efbe93b50051,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,483793cabe956406ee235987240a50a56d63103e,nice_to_have,1,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
exact_first_matching,journalists,4cd6b635b61047bc185dec277661f26ebe18572f,nice_to_have,2,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
exact_first_matching,journalists,63ee1cc850e7e26471c56cd7365cf2510df816c9,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,63f139518fd1821c988b8ce2cfbfd619dfffcf31,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,64c8e5daf0015b3b9a9c238fb4416bbe375019af,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,6b83ab8ba91864ede6b350b2e40cd176cb174dc5,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,6fb12db28e473efaadbc134fd982a2333f3be6bc,nice_to_have,2,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
exact_first_matching,journalists,72b521802da89adc7e2bca1d595a3eadd5a2dc06,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,7b0322bed23e3d3603ca71ad05cb0a62c4e58787,nice_to_have,2,2,1,1,0.5,0.5,0.5,1.0,1.0,1.0
exact_first_matching,journalists,7b23814e7425186af7377136e829cbc29b02ed66,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,90ef9bcd67232702c3f784160def318369a627e5,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,94ca065f6edb4f80174b51ec4ec10f130946befb,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,9807946aa72842899f9c9b89e53b428202fc4e99,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,9f2efd1c846d255292c74ce3149eb8fad3141f8d,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,a1855233ae42c86f57fbeba9428036f4e1f0cf37,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,aaa43a27ba2a8be6a06da1d46cce8993faca585b,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,aca921450f433131b7be8b14d317d87a1d427237,nice_to_have,3,3,2,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
exact_first_matching,journalists,bcc6a99de69919e6579626549d83bafa32c20753,nice_to_have,1,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
exact_first_matching,journalists,d5172071254de3c73d73037baef0b2833e11cf3c,nice_to_have,1,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
exact_first_matching,journalists,d6cbc9e59c8f3f9fd2ab31b191dffb802e1cf150,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,da5e623b07c9b7454394874da4d8acf0fdf17bd2,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
exact_first_matching,journalists,deffaf8f3238f2c69621ad3e36db1ef1eeeb1f92,nice_to_have,1,2,1,0,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666
exact_first_matching,journalists,e609ba21dc9d608f0185bebc595ca0f3467342d8,nice_to_have,4,4,3,1,0.75,0.75,0.75,1.0,1.0,1.0
exact_first_matching,journalists,f59d09ccfa4a54dd57711ffda74fea02e67ce4d8,nice_to_have,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
