id,label_type,method,p1_count,p2_count,exact_matches,extra_matches,matched_total,precision,recall,f1,p1_skills,p2_skills
0d6deceb0d8f7fbaf7388f8244060da5cfafc297,soft_skills,bm25_only,5,5,4,1,5,1.0,1.0,1.0,"""uttrycka dig i tal och skrift på både svenska och engelska | Samarbetsförmåga | Problemlösningsförmåga | Initiativtagande | Noggrann""","""Kan uttrycka dig i tal och skrift på både svenska och engelska | Samarbetsförmåga | Problemlösningsförmåga | Initiativtagande | Noggrann"""
4d664c3d98a17f4fbd2a4eeef937018df2ea93e1,soft_skills,bm25_only,7,8,0,3,3,0.42857142857142855,0.375,0.39999999999999997,"""problemlösning | ett stort intresse för teknik och mjukvara | nyfiken | lösningsorienterad | driva ditt arbete framåt | [goda kunskaper i svenska och engelska | både i tal och skrift]""","""stort intresse för teknik och programmering och där C++ är din bästa gren | Som utvecklares hos oss är du med alla utvecklingsfaser från design implementation test och verifiering till leverans | Arbetet innebär såväl nyutveckling som vidareutveckling felsökning och buggrättning av existerande funktionalitet | En del av ditt arbete kommer också innebära att du ger tekniskt stöd och support till våra tekniker ute hos kund vid behov | intresse för att förbättra processer och arbetsmetoder | Vi söker dig som har ett stort intresse för teknik och mjukvara | Som person är du nyfiken lösningsorienterad och har förmågan att driva ditt arbete framåt | mycket goda kunskaper i svenska och engelska både i tal och skrift"""
bbd75fc7ef4f2cf2b0c10730200251e9ce246857,soft_skills,bm25_only,0,0,0,0,0,0.0,0.0,0.0,,
76823aac15d363047c7b8ec0acc55130d79637f6,soft_skills,bm25_only,3,2,0,1,1,0.3333333333333333,0.5,0.4,"""en internationell miljö | samarbeta med kollegor runt om i världen | brinner för att finna nya tekniska lösningar""","""växa i en internationell miljö och samarbeta med kollegor runt om i världen som alla brinner för att finna nya tekniska lösningar | Du har en god förmåga att dokumentera och slutföra ditt arbete enligt tidsplan och kundens förväntningar"""
2af58d3ee9707f725c8a4e61a7abf072fadb3fdf,soft_skills,bm25_only,8,7,1,4,5,0.625,0.7142857142857143,0.6666666666666666,"""Samarbeta tätt med produktägare och andra utvecklare för att driva innovation | självgående | driven | en passion för problemlösning och innovativ teknik | samarbeta effektivt | bidra till en positiv teamkultur | Flytande kunskaper i svenska och engelska | en snabbrörlig och dynamisk startup-miljö""","""Bygga och underhålla avancerade systemlösningar | Samarbeta tätt med produktägare och andra utvecklare för att driva innovation | Ta ansvar för att säkerställa att våra lösningar möter framtidens krav både tekniskt och affärsmässigt | du är en självgående och driven utvecklare med en passion för problemlösning och innovativ teknik | Förmåga att samarbeta effektivt och en vilja att bidra till en positiv teamkultur | Flytande kunskaper i svenska och engelska | Ett intresse för att arbeta i en snabbrörlig och dynamisk startup-miljö"""
6bcfddf5778839a540667543b6e475a42273c0cc,soft_skills,bm25_only,6,2,0,1,1,0.16666666666666666,0.5,0.25,"""nyfiken | gillar problemlösning | [inte rädd för att sätta dig in i nya domäner – som kartdata | geodataformat eller försvarsrelaterade standarder] | [Intresse för kartor | GIS eller geografisk informationsteknik]""","""Du är nyfiken gillar problemlösning och är inte rädd för att sätta dig in i nya domäner – som kartdata geodataformat eller försvarsrelaterade standarder | Delta i sprint- och kvartalsplanering i agila team"""
7a4a94128750c035840f14bb5b5f618bfa234062,soft_skills,bm25_only,10,5,0,5,5,0.5,1.0,0.6666666666666666,"""ett kreativt och lekfullt tankesätt | nyfiken | nytänkande | inte rädd för utmaningar och lösningar | trivas med ett modernt arbetssätt | arbetar med varandra i team | hantera skiftande arbetsuppgifter | goda ledaregenskaper | flytande i svenska i tal och skrift | goda kunskaper i engelska""","""söker dig som har ett kreativt och lekfullt tankesätt där det nya blir lättsamt även om sakfrågan är komplex | Som person bör du vara nyfiken nytänkande och inte rädd för utmaningar och lösningar som bryter normen | Du bör trivas med ett modernt arbetssätt där man arbetar med varandra i team och kunna hantera skiftande arbetsuppgifter | dokumenterad erfarenhet av kundkontakt och gruppansvar samt goda ledaregenskaper | du behöver vara flytande i svenska i tal och skrift samt ha goda kunskaper i engelska"""
9ec2819b4aea22446ec59deb66ef7a31b8285511,soft_skills,bm25_only,8,4,0,4,4,0.5,1.0,0.6666666666666666,"""[Goda kunskaper i svenska och engelska | både i tal och skrift] | ett stort intresse för teknik | analytisk | nyfiken | arbeta tillsammans med andra för att lösa problem | öppen för att lära dig nytt | ser feedback som en naturlig del av din utveckling""","""Du har ett stort intresse för teknik och motiveras av att förstå hur komplexa system hänger ihop | Som person så tror vi att du är analytisk nyfiken och gillar att arbeta tillsammans med andra för att lösa problem | Du är öppen för att lära dig nytt och ser feedback som en naturlig del av din utveckling | Goda kunskaper i svenska och engelska både i tal och skrift"""
5fb25768e7f37ffa00739b65e65f0159a7aceeea,soft_skills,bm25_only,1,5,0,1,1,1.0,0.2,0.33333333333333337,Kommunicerar på svenska och engelska i tal och skrift,"""uppgift blir att skapa lösningar som ger största möjliga värde för kundens verksamhet | Du får bryta ner komplexa problem och skapa lösningar till kunder med den allra senaste tekniken med grund i Microsofts hela portfölj av tjänster | Du har ansvaret för den tekniska utvecklingen | leder det tekniska teamet och gör de prioriteringar som behövs för att lösningen ska levereras på bästa sätt | Kommunicerar på svenska och engelska i tal och skrift"""
d98b5b261e398686722a9e0bfc5b104d19d67b72,soft_skills,bm25_only,7,5,0,3,3,0.42857142857142855,0.6,0.5,"""Svenska och engelska i tal och skrift | prestigelös | kommunikativ | ödmjuk | arbeta i team och tillsammans lösa utmaningar | möta flera olika typer av personligheter | på ett pedagogiskt sätt föra dialoger med andra""","""testare spelar du en viktig roll där du ansvarar föratt funktionerna uppfyller kraven | Viss administration ingår i tjänsten där du bland annat tar fram testrapporter som presenteras för stakeholders | Svenska och engelska i tal och skrift | du är en prestigelös kommunikativ och ödmjukperson som trivs med att arbeta i team och tillsammans lösa utmaningar | Du har en förmåga att möta flera olika typer av personligheter och kan på ett pedagogiskt sätt föra dialoger med andra"""
cf2a8d074ae385dc3737143b81acb0aa494937cd,soft_skills,bm25_only,5,4,0,3,3,0.6,0.75,0.6666666666666665,"""ett stort intresse för inbyggda system | ett starkt intresse för moderna datateknologier | mycket goda kunskaper i engelska och svenska i både tal och skrift | lösa problem tillsammans med andra | tar egna initiativ""","""Har mycket goda kunskaper i engelska och svenska i både tal och skrift | där söker dig som har ett starkt intresse för moderna datateknologier och vill vara en del av en bransch i utveckling | Du gillar att lösa problem tillsammans med andra och trivs i ett team där du tar egna initiativ och känner stolthet över både dina egna och teamets leveranser | Vidare ser vi även att du har ett intresse för att bidra till omställningen av fordonsindustrin mot att bli mer mjukvarubaserad vilket möjliggör bättre användarupplevelser som avancerade förarassistanssystem och självkörande bilar"""
e949b3bd073a741410dd42e13b3826aa0d1ec8d6,soft_skills,embed_only,9,8,1,2,3,0.3333333333333333,0.375,0.35294117647058826,"""arbeta i en föränderlig omvärld | Flexibilitet | prestigelöshet | möjligheter | kommunikativ | ödmjuk | professionellt | hantera våra kunder och kollegor | goda kunskaper i svenska och engelska i både tal och skrift""","""passionerade teknikexperter | Vi ser gärna att du använder dina kunskaper för att utveckla dina kollegor och våra kunder | en lagspelare som trivs med att arbeta i en föränderlig omvärld och snarare se möjligheter och utmaningar än hinder och problem | flexibilitet | prestigelöshet och möjligheter bör vara ord som du kan relatera till och trivs med | Du skall vara kommunikativ och ödmjuk samt professionellt kunna hantera våra kunder och kollegor | Vidare har du goda kunskaper i svenska och engelska i både tal och skrift | har en vana av att jobba agilt"""
29fac269cf015bcca2c9f604379758d586e8b5fc,soft_skills,embed_only,21,14,0,5,5,0.23809523809523808,0.35714285714285715,0.2857142857142857,"""svenska flytande i tal och skrift | helhetsförståelse för uppdraget och tjänsterna | föra en dialog med våra angränsande team och kollegor | uppfattar kundens behov | översätta dem till tekniska krav | strukturerad i ditt arbete | [planerar | organiserar och prioriterar ditt arbete på ett effektivt sätt] | arbetar mot uppsatta mål | sätter i gång aktiviteter | uppnår resultat | en drivande person | tar initiativ | driver frågor framåt | bidrar i utvecklingen av våra lösningar | samarbeta | lyssnar | kommunicerar | löser problem | kommunicera | anpassa ditt budskap till mottagaren""","""erfarenhat av e-tjänster | säkerställa kvalitet genom testning | Kan svenska flytande i tal och skrift | Som Javautvecklare hos oss är det viktigt att du har en helhetsförståelse för uppdraget och tjänsterna så att du kan föra en dialog med våra angränsande team och kollegor | Du uppfattar kundens behov och kan tillsammans med ditt team översätta dem till tekniska krav | För att lyckas väl i tjänsten som Javautvecklare behöver du vara en person som är strukturerad i ditt arbete | Du planerar | organiserar och prioriterar ditt arbete på ett effektivt sätt samt arbetar mot uppsatta mål | sätter i gång aktiviteter och uppnår resultat | Som en del av teamet är du en drivande person som tar initiativ | driver frågor framåt och bidrar i utvecklingen av våra lösningar | En viktig del i din personlighet är att du är skicklig på att samarbeta där du lyssnar | kommunicerar och löser problem som kan uppstå | Du är skicklig på att kommunicera och anpassa ditt budskap till mottagaren"""
85d6d8d0f38cce1eca507e80e7d5d8aa71a4ca46,soft_skills,embed_only,3,5,0,1,1,0.3333333333333333,0.2,0.25,"""drivs av att lösa komplexa problem | analytiskt lagd | kommunikativ""","""agila metoder | en aktiv roll i det strategiska arbetet där du påverkar både produktens utveckling och de arbetssätt som används | samarbeta med kollegor från olika avdelningar för att tillsammans driva arbetet framåt och säkerställa hög kvalitet i varje leverans | drivs av att lösa komplexa problem | är analytiskt lagd och kommunikativ"""
8245de776aec9ab1e4ca2259a7caef9f49720139,soft_skills,embed_only,11,7,0,3,3,0.2727272727272727,0.42857142857142855,0.33333333333333326,"""ett programmeringsintresse | entusiastiskt driver | få ihop en bra helhetslösning | nyfiken | gillar utmaningar | går igång på tekniska problem | se både helheten och detaljer | ta initiativ | öppen | lära dig ännu mer | delar med dig av dina egna idéer""","""brinnande intresse för programmering | bör även ha ett programmeringsintresse över lag | Du är bekväm med att ofta vara den som entusiastiskt driver på för att få ihop en bra helhetslösning | Du är nyfiken | gillar utmaningar och går igång på tekniska problem | Du kan se både helheten och detaljer | Du är bekväm med att ta initiativ och är öppen för att lära dig ännu mer samtidigt som gärna delar med dig av dina egna idéer"""
750fceec480cf04eab0e7cf347fa0f08279dd983,soft_skills,embed_only,6,9,1,3,4,0.6666666666666666,0.4444444444444444,0.5333333333333333,"""Samarbete med produktledning och support-team | Höga ambitioner | Ett strukturerat arbetssätt | ett intresse för komplexa tekniska lösningar | arbeta självständigt och i team | Goda kunskaper i svenska och engelska i tal och skrift""","""gärna med intresse för artificiell intelligens och nya teknologier | Samarbete med produktledning och support-team | Ett strukturerat arbetssätt och ett intresse för komplexa tekniska lösningar | Intresse för | eller erfarenhet av | artificiell intelligens | maskininlärning eller data-analys | Förmåga att arbeta självständigt och i team | Goda kunskaper i svenska och engelska i tal och skrift"""
b538dd3a43282b4e5b082443a9a6b253a4735608,soft_skills,embed_only,10,20,0,3,3,0.3,0.15,0.2,"""driva utvecklingen | arbeta nära det övriga teamet | Samarbeta med produktägare | Stark problemlösningsförmåga | kreativt tänkande | Flytande svenska | engelska | Ett starkt engagemang | skapa innovativa lösningar inom hälsa | arbeta i en dynamisk startupmiljö""","""leda den strategiska riktningen för tekniken | grym utvecklare i början av din karriär med en passion för teknik och innovation | sätter den tekniska riktningen för framtiden | driva utvecklingen | fatta tekniska beslut | säkerställa hög kvalitet i både kod och arkitektur | förstå och omsätta produktkrav till tekniska specifikationer | Vara teknisk kontakt mot företagets samarbetspartners och teknisk representant i kundprojekt | Främja arbetssätt för snabb utveckling och hög kvalitet | Säkerställa att utvecklingsorganisationen minimerar teknisk skuld | Utveckla och implementera en långsiktig teknisk strategi och vision för plattformen | Utforska och utvärdera nya teknologier och verktyg för att förbättra företagets produkt och utvecklingsprocess | Delta i beslutsfattande på företagsnivå för att säkerställa att tekniska lösningar ligger i linje med företagets affärsmål och tillväxtstrategi | Du uppskattar att både arbeta på en strategisk nivå mer arkitekturfrågor såväl som konkreta operativa utvecklingsfrågor | bred kunskap och ett brinnande intresse för programmering och utveckling | Du har kunskap och erfarenhet av API:er och integration. Goda kunskaper inom molntjänster (Google Cloud) | moderna utvecklingsmetoder (Kubernetes) | och DevOps-principer | Stark problemlösningsförmåga och kreativt tänkande | Flytande svenska engelska"""
83a7c818ddc9bf2d7e4b88a77ceade31e20d9ab5,soft_skills,embed_only,5,12,0,2,2,0.4,0.16666666666666666,0.23529411764705882,"""ett stort engagemang | lätt för att skapa goda relationer med både kunder och medarbetare | en god lyssnare | har en stark initiativförmåga | kombinationen av att arbeta nära både människan och tekniken""","""utveckla säkra och hållbara lösningar | bidra på både operativ och strategisk nivå i våra kunders projekt | systemsäkerhetsarbete i kundprojekt | etablera och lära ut metodik avseende utveckling av kritiska system samt att stötta i samband med skapandet av nya affärer | arbeta med utveckling av kritiska system som till exempel innefattar systemering | krav | design | och arkitektur för kritiska tillämpningar gärna med fokus på icke-funktionella egenskaper såsom robusthet | stabilitet och tillförlitlighet | stort engagemang och har lätt för att skapa goda relationer med både kunder och medarbetare | Vi tror att du är en god lyssnare | har en stark initiativförmåga och tycker om kombinationen av att arbeta nära både människan och tekniken"""
3fc97a60224060874af390a4f38f6d8cd7e7fdcf,soft_skills,embed_only,10,10,0,2,2,0.2,0.2,0.20000000000000004,"""samarbete | långsiktighet | innovation | arbeta både praktiskt och strategiskt | Samverka med andra IT-team | Talar och skriver obehindrat på svenska | [arbeta i större | komplexa IT-miljöer] | god kommunikationsförmåga | samarbeta med flera intressenter""","""utveckla och förbättra digitala lösningar kopplade till boendemiljö och bostadsproduktion | Du kommer arbeta med både nyutveckling och vidareutveckling av befintliga system | med stort fokus på integration | användarnytta och hållbar arkitektur | med och formar arbetssätt och lösningar i en miljö där molntjänster (Azure) data och användarupplevelse står i centrum dig som gillar att arbeta både praktiskt och strategiskt – och som trivs i ett team där samarbete långsiktighet och innovation väger lika tungt | Designa och implementera system som stödjer affärs- och verksamhetsmål | Arbeta agilt enligt SAFe | Samverka med andra IT-team för en sömlös effektiv IT-miljö | Erfarenhet av agilt arbete och testdriven utveckling | Talar och skriver obehindrat på svenska"""
cfcb2ae30a6f58604789eeb74faaca09c434a5dd,soft_skills,embed_only,1,3,0,1,1,1.0,0.3333333333333333,0.5,Mycket goda kunskaper i tal och skrift i svenska,"""testa och felsöka på både hård- och mjukvarunivå | Om du är intresserad av nya tekniker utveckling av mjukvara och AI så kan du vara rätt person för oss | Mycket goda kunskaper i tal och skrift i svenska"""
2a372f7eed4f4231f8c4d1a54c0bba4be8b20357,soft_skills,embed_only,5,4,0,2,2,0.4,0.5,0.4444444444444445,"""nära samarbete medutvecklingsteamet och kollegor | kommunikativ | dela din kunskap med andra | har ett öga för detaljer | kombinera tekniskt arbete med strategisk förbättring""","""ta fram lösningar som förbättrar utvecklarnas arbetsflöden och automatiserar processer | närasamarbete medutvecklingsteamet och kollegor inomDevSecOps för att tillsammans skapa en smidig effektiv och säker utvecklingsmiljö | du är kommunikativ och tycker om att dela din kunskap med andra | Du har ett öga för detaljer och vill kombinera tekniskt arbete med strategisk förbättring där du får möjlighet att påverka utvecklarnas arbetsmiljö"""
e4080c526064c76f38a00d030c86f93a8f6f7ed2,soft_skills,embed_only,11,7,1,2,3,0.2727272727272727,0.42857142857142855,0.33333333333333326,"""[Flytande i svenska och har goda kunskaper i engelska | både muntligt och skriftligt] | ansvarstagande | samarbetsvillig | lösningsorienterad | hög energinivå | stark drivkraft | stort engagemang | ta ansvar för dina projekt | samarbeta effektivt med teamet | lösa problem på ett kreativt och effektivt sätt""",""" support till kunder | deltagande av implementation av systemet ute hos kunder | Flytande i svenska och har goda kunskaper i engelska både muntligt och skriftligt | ansvarstagande | samarbetsvillig och lösningsorienterad | Vi ser gärna att du är en utvecklare med hög energinivå stark drivkraft och stort engagemang för sin roll och vår gemensamma utveckling | Du ska kunna ta ansvar för dina projekt samarbeta effektivt med teamet och lösa problem på ett kreativt och effektivt sätt"""
cdf58a4b02fb270e68da28fa8e4da014dc7e46a1,soft_skills,embed_only,5,4,1,0,1,0.2,0.25,0.22222222222222224,"""ta sig an nya utmaningar | nyfiken | har en analytisk attityd | gillar att ta ansvar | behärska svenska och engelska i både tal och skrift""","""passionerade och skickliga individer som vill vara en del av vårt dynamiska team och bidra till att lösa komplexa tekniska utmaningar arbeta nära våra kunder och hjälpa dom att utveckla framtidens produkter och tjänster genom att dra nytta av din breda erfarenhet inom utveckling | samarbeta med experter inom olika teknikområden och utveckla innovativa lösningar som kommer att påverka samhället | Du är en person som tycker om att ta sig an nya utmaningar är nyfiken har en analytisk attityd och gillar att ta ansvar | behärska svenska och engelska i både tal och skrift"""
4ec4a23bc0f19e8a90e119d6eefc9c5f2bf9b58c,soft_skills,embed_only,5,7,3,1,4,0.8,0.5714285714285714,0.6666666666666666,"""nära samarbete med elektronikavdelningen | flytande i engelska i både tal och skrift | Förändringsbenägen | Målmedveten | Ansvarstagande""","""ansvara för att skapa mjukvarukomponenter som snabbt kan förvandla idéer till produkter | nära samarbete med elektronikavdelningen och påverka valen av MCU:er | sensorer och andra komponenter och vara med på testning ute hos kund | Är flytande i engelska i både tal och skrift | Förändringsbenägen | Målmedveten | Ansvarstagande"""
0e18ce5f95336fb84e514ccb6ba05efd943f94d9,soft_skills,embed_only,3,9,0,0,0,0.0,0.0,0.0,"""prestigelös | svenska | engelska""","""Är du prestigelös och vill jobba med likasinnade kollegor som värdesätter kunskapsdelning | fallenheten att vara en förtroendeingivande relationsskapare med kunder och kollegor | Förmågan att ta sig an varierande roller eller ledarhatten i ett projekt om så behövs | Lyhördhet för kundens behov och ett driv att erbjuda bästa möjliga mjukvarulösning | Viljan att söka förbättring | lyfta teamet runt dig och hjälpa juniora kollegor att växa och lyckas | Är van vid att bidra i mjukvaruutvecklingens alla faser som kravställning arkitektur design test och integration | Trivs med att jobba enligt agila principer och metoder | Kan uttrycka dig obehindrat på svenska och engelska"""
26d441214e6bea6bb0f0ea920756af7df3ad5cc0,soft_skills,embed_only,6,4,0,1,1,0.16666666666666666,0.25,0.2,"""[Utmärkt svenska | god engelska i skrift] | problemlösningsorienterad | arbeta i team för att nå resultat | nyfiken | teknikintresserad""","""Du är involverad i hela utvecklingsprocessen dvs systemarbete kravhantering design implementation test och leverans och du kommer jobba produktnära | Utmärkt svenska god engelska i skrift | du har ett intresse av att jobba ur ett bredare perspektiv och att du är problemlösningsorienterad dvs tillämpar tekniska principer och metoder för att nå fram till ett resultat och ser på din uppgift ur ett större perspektiv | Du gillar också att arbeta i team för att nå resultat och du är nyfiken och teknikintresserad"""
a89dd7bbb0a5e86995f59a857bd30676abf2212c,soft_skills,embed_only,11,5,0,4,4,0.36363636363636365,0.8,0.5000000000000001,"""effektivt kommunicera komplexa tekniska lösningar till olika intressenter | Problemlösare | analytisk förmåga | tänka strategiskt för att hitta de bästa lösningarna | Ledarskap | en informell ledare | inspirerar och stöttar dina kollegor | Teamspelare | arbeta både självständigt och i team | [flytande i svenska och engelska | i både tal och skrift]""","""Du kan effektivt kommunicera komplexa tekniska lösningar till olika intressenter | Problemlösare: Du har en analytisk förmåga och kan tänka strategiskt för att hitta de bästa lösningarna | Ledarskap: Du är en informell ledare som inspirerar och stöttar dina kollegor | Teamspelare: Du trivs med att arbeta både självständigt och i team | Språk: Du är flytande i svenska och engelska i både tal och skrift"""
fc2d62596eed08a2c1d289b5fbfe1ba0abe55e42,soft_skills,embed_only,15,13,1,4,5,0.3333333333333333,0.38461538461538464,0.3571428571428571,"""engagerad | Samarbeta med andra arkitekter för att säkra helheten | brinner för arkitektur | flytande svenska både i tal och skrift | arbeta i ett centralt team med mycket kontakter | ett verksamhetskritiskt system med många integrationer | känner till och anammar erkända principer och mönster | skriver tydlig och underhållbar kod som andra lätt kan förstå | inser värdet av automation | sätta dig in i och förstå affärens utmaningar | kontinuerlig förbättring inom både teknik och arbetssätt | kunskapsutbyte | öppen | prestigelös | ett driv att utveckla både dig själv och andra""","""Vi söker dig som är engagerad och erfaren inom området och som vill vara med och bidra till att stärka och vidareutveckla systemet för kundinsikt tillsammans med oss | Scaled Agile Framework (SAFe) | Som mjukvaruarkitekt har du nyckelrollen i att koordinera och ansvara med övriga i teamet för att vidareutveckla och optimera CRM systemets databaser och flöden | Leda teamets utvecklare i arkitekturella frågor | Samarbeta med andra arkitekter för att säkra helheten | Ansvara för en långsiktigt hållbar mjukvaruarkitektur i applikationerna | Se till att vi fortsatt befinner oss i teknikens framkant | Kan flytande svenska både i tal och skrift | Du motiveras av att arbeta i ett centralt team med mycket kontakter och med ett verksamhetskritiskt system med många integrationer | Det är viktigt att du känner till och anammar erkända principer och mönster och skriver tydlig och underhållbar kod som andra lätt kan förstå samt inser värdet av automation av exempelvis övervakning tester och release processen | Du är van att sätta dig in i och förstå affärens utmaningar | Du strävar efter kontinuerlig förbättring inom både teknik och arbetssätt och ser värdet av att arbeta i ett agilt team där kunskapsutbyte är en framgångsfaktor | Som person är du öppen och prestigelös med ett driv att utveckla både dig själv och andra"""
1dfa922d141361e3b54349ef6a26ab225765017b,soft_skills,embed_only,12,7,0,3,3,0.25,0.42857142857142855,0.3157894736842105,"""positiv | nyfiken | bidrar till ett bra arbetsklimat och en god teamkänsla | jobba i team där ni hjälps åt att nå gemensamma mål | utveckla varandra | analytisk förmåga | ett strukturerat arbetssätt | lösa komplexa problem | trivs med nya utmaningar | en prestigelös inställning | tar egna initiativ | jobba inom olika teknikområden och branscher""",""" har ett starkt driv | Har du ambitioner att ta mer ansvar eller vill gå mot arkitektrollen | du är en positiv och nyfiken person som bidrar till ett bra arbetsklimat och en god teamkänsla | Vi ser att du inspireras av att jobba i team där ni hjälps åt att nå gemensamma mål och att utveckla varandra | Utöver detta tror vi att du har en analytisk förmåga och ett strukturerat arbetssätt som hjälper dig att lösa komplexa problem | Du trivs med nya utmaningar har en prestigelös inställning och tar egna initiativ | Du lockas av möjligheterna att jobba inom olika teknikområden och branscher"""
66ac09b15df185c3998ff3ac7d9a07e88b3ea7b1,soft_skills,embed_only,0,0,0,0,0,0.0,0.0,0.0,,
08b35904c8c050918c00da4fb962dec60f6bb9c0,soft_skills,embed_only,17,12,1,9,10,0.5882352941176471,0.8333333333333334,0.6896551724137931,"""ett stort intresse av att utvecklas och vill arbeta med fullstack | goda kunskaper i svenska och engelska (tal och skrift) | Gillar att utvecklas och lära dig nya saker | Självgående | initiativtagare | Motiverad | drivande | Kreativ | god problemlösare | Strukturerad | organiserad | Nyfiken | innovativ | Öppen | ser helheten | Gillar utmaningar | bidra till att skapa nya och banbrytande lösningar""","""Delta i alla faser av systemutveckling: från kravhantering och design till utveckling testning och leverans | Bidra till innovation och skapa nya banbrytande lösningar | Har ett stort intresse av att utvecklas | Har goda kunskaper i svenska och engelska (tal och skrift) | gillar att utvecklas och lära dig nya saker | Självgående initiativtagare | Motiverad och drivande | Kreativ god problemlösare | Strukturerad och organiserad | Nyfiken och innovativ | Öppen ser helheten | Gillar utmaningar och vill bidra till att skapa nya och banbrytande lösningar"""
3d7fa3f609fac471741578715ff75be547478781,soft_skills,embed_only,8,11,0,1,1,0.125,0.09090909090909091,0.10526315789473685,"""drivna | kreativa | en lagspelare | flytande på svenska och engelska | kreativ | strukturerad | god förmåga att samarbeta | ett teknikintensivt bolag""","""tidigare erfarenheter av mjukvaruutveckling och dessutom vill vara med och forma framtidens intelligenta system | Vi letar efter drivna kreativa och erfarna mjukvaruutvecklare som vill ha fokus på machine learning bidra till att skapa avancerade algoritmer och modeller som löser verkliga problem | Samarbeta med ett passionerat team för att designa och implementera effektiva lösningar som möter våra kunders behov | Kommunicerar flytande på svenska och engelska | Är en lagspelare som trivs att arbeta på plats med kollegorna och hos kunder | Arbeta med mjukvaruleveranser och integration av mjukvara | Utföra kravanalys systemdesign och arkitekturdesign | Samarbeta nära med teamet för att skapa lösningar som verkligen gör skillnad för våra kunder | Vi värdesätter en genuin passion för teknik och innovation | Du tycker att ML och C++ är det roligaste som finns och är alltid redo att prova nya metoder | I din roll som mjukvaruutvecklare är du både kreativ och strukturerad med god förmåga att samarbeta"""
0d6deceb0d8f7fbaf7388f8244060da5cfafc297,soft_skills,embed_only,5,5,4,1,5,1.0,1.0,1.0,"""uttrycka dig i tal och skrift på både svenska och engelska | Samarbetsförmåga | Problemlösningsförmåga | Initiativtagande | Noggrann""","""Kan uttrycka dig i tal och skrift på både svenska och engelska | Samarbetsförmåga | Problemlösningsförmåga | Initiativtagande | Noggrann"""
4d664c3d98a17f4fbd2a4eeef937018df2ea93e1,soft_skills,embed_only,7,8,0,2,2,0.2857142857142857,0.25,0.26666666666666666,"""problemlösning | ett stort intresse för teknik och mjukvara | nyfiken | lösningsorienterad | driva ditt arbete framåt | [goda kunskaper i svenska och engelska | både i tal och skrift]""","""stort intresse för teknik och programmering och där C++ är din bästa gren | Som utvecklares hos oss är du med alla utvecklingsfaser från design implementation test och verifiering till leverans | Arbetet innebär såväl nyutveckling som vidareutveckling felsökning och buggrättning av existerande funktionalitet | En del av ditt arbete kommer också innebära att du ger tekniskt stöd och support till våra tekniker ute hos kund vid behov | intresse för att förbättra processer och arbetsmetoder | Vi söker dig som har ett stort intresse för teknik och mjukvara | Som person är du nyfiken lösningsorienterad och har förmågan att driva ditt arbete framåt | mycket goda kunskaper i svenska och engelska både i tal och skrift"""
bbd75fc7ef4f2cf2b0c10730200251e9ce246857,soft_skills,embed_only,0,0,0,0,0,0.0,0.0,0.0,,
76823aac15d363047c7b8ec0acc55130d79637f6,soft_skills,embed_only,3,2,0,1,1,0.3333333333333333,0.5,0.4,"""en internationell miljö | samarbeta med kollegor runt om i världen | brinner för att finna nya tekniska lösningar""","""växa i en internationell miljö och samarbeta med kollegor runt om i världen som alla brinner för att finna nya tekniska lösningar | Du har en god förmåga att dokumentera och slutföra ditt arbete enligt tidsplan och kundens förväntningar"""
2af58d3ee9707f725c8a4e61a7abf072fadb3fdf,soft_skills,embed_only,8,7,1,3,4,0.5,0.5714285714285714,0.5333333333333333,"""Samarbeta tätt med produktägare och andra utvecklare för att driva innovation | självgående | driven | en passion för problemlösning och innovativ teknik | samarbeta effektivt | bidra till en positiv teamkultur | Flytande kunskaper i svenska och engelska | en snabbrörlig och dynamisk startup-miljö""","""Bygga och underhålla avancerade systemlösningar | Samarbeta tätt med produktägare och andra utvecklare för att driva innovation | Ta ansvar för att säkerställa att våra lösningar möter framtidens krav både tekniskt och affärsmässigt | du är en självgående och driven utvecklare med en passion för problemlösning och innovativ teknik | Förmåga att samarbeta effektivt och en vilja att bidra till en positiv teamkultur | Flytande kunskaper i svenska och engelska | Ett intresse för att arbeta i en snabbrörlig och dynamisk startup-miljö"""
6bcfddf5778839a540667543b6e475a42273c0cc,soft_skills,embed_only,6,2,0,1,1,0.16666666666666666,0.5,0.25,"""nyfiken | gillar problemlösning | [inte rädd för att sätta dig in i nya domäner – som kartdata | geodataformat eller försvarsrelaterade standarder] | [Intresse för kartor | GIS eller geografisk informationsteknik]""","""Du är nyfiken gillar problemlösning och är inte rädd för att sätta dig in i nya domäner – som kartdata geodataformat eller försvarsrelaterade standarder | Delta i sprint- och kvartalsplanering i agila team"""
