path,bytes,sha256,role
reliability/software_developer_analysis/must_have/eda_hist/merge/embed__p2_count.png,37817,487bfa4ce9496f25f88f69656ca590242b61915e356cebbadbcd037cb815c11b,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/merge/exact__matched_total.png,37675,3a7bfec481145df0230e2be265d7731943ca8ba72faa9c25d95878508a79ca93,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/merge/exact__overlap_ratio_p1.png,37014,e459d59013d9e6b9b3fa2e096379562b7e28b220180478fca43baa8662c6df27,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/merge/exact__overlap_ratio_p2.png,37358,a90bfe47b24aa9113115a5feb2cf2086522b60f39439e1ece644b72d26814d1d,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/merge/exact__p1_count.png,37724,b6ad4301d1fb83733247b32083659372a4d811a3f5524e9c5ca62a7725a2053d,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/merge/exact__p2_count.png,37662,b8a3709e004a6d9c0907e79ef10501bd94ef90d537de6f0ca27ce87ecaaca60f,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/merge/hybrid__matched_total.png,39958,d8e639b6211f87d7a00b821eeb25aa29b4511e6ec1dcee8fdabff50f339e9f65,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/merge/hybrid__overlap_ratio_p1.png,41849,524b689074ef9a88be4cd02d71558492201c6b6c9805bd37a5d8888371eb7d13,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/merge/hybrid__overlap_ratio_p2.png,43813,249926ab09cbd84cb9fc449f58f2e7a546be188d1894eafc74133147e6d830db,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/merge/hybrid__p1_count.png,37598,e4bf1fec787a575382cf86474a42d7db15712477597fe7d2d56bee769c41c421,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/merge/hybrid__p2_count.png,37611,56eb6cb9f09ca46e6bd22959b55f4e266e3f07ecd3a19014847f5880c940be1a,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/no_merge/bm25__matched_total.png,32943,e6df408f0c91fa269300dfa028d45aeb5bb1dcf70d20eb665f1ec65ca373fadc,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/no_merge/bm25__overlap_ratio_p1.png,37533,e4e27683cf3145267470ab8316c6a757bb4210958b339c3efd82da3f99b8abc3,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/no_merge/bm25__overlap_ratio_p2.png,37849,2339662da98739b75b817af59aa9e2a97d03dc11e4991e601c4ad43ba997c3a1,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/no_merge/bm25__p1_count.png,37723,ad56ac1d662d6d7f12205b87f82d0a4863fc2ddd9c30649aeb2aa287c48ad40a,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/no_merge/bm25__p2_count.png,38099,c2545ade03f0a32b3de00a2d14cdd732fe6674073ac8271aa96f55e3889bf243,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/no_merge/embed__matched_total.png,38884,d47c06f7bfcd2c9332653cffe1ad62fa16feeb65fdc8458807bdd460e6bc5b7b,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/no_merge/embed__overlap_ratio_p1.png,37122,7a85417a26d1cfbc8acace88eee728598a0fd5b6783cf67dd10c1ded26265f02,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/no_merge/embed__overlap_ratio_p2.png,37547,9b16503139d0d37809bd83f730bb0db7e81cbf52c3405bbcd811758cf9714bfd,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/no_merge/embed__p1_count.png,37026,13ffd720d1ed2e2eb8a4d68765d82e6f9c88b63d072b73c43719d1285577b690,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/no_merge/embed__p2_count.png,37594,e09bc723b39a3a93763b0ce76c4be159fcba9c066c56d9bef7f59d05970c9dea,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/no_merge/exact__matched_total.png,37740,93d4804204f6b36359698aff2b04d83d073f5c2f455a1c9366274bae8b1d58d7,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/no_merge/exact__overlap_ratio_p1.png,37496,192da9fd72841926a2a75865fa2425095f5cf4c24bea49e3c60db97479f626a7,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/no_merge/exact__overlap_ratio_p2.png,37835,4aa94da5c3885e536306e698dfb4055707d520e3c8a7e274e1e7e4dbc1080498,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/no_merge/exact__p1_count.png,38193,c29d54dfa545fcd7ec31591cfb97f0d47415a0c21b28219451a355e30ba4ed55,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/no_merge/exact__p2_count.png,38198,a942162485d8a0ac581f4a448233798ca8983aa9fb86d3a716874e680793e6d3,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/no_merge/hybrid__matched_total.png,39918,a0d9111e35632f71bb3e163fa1eb6293b606cd7a38884e10896e7f2b3a173a9a,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/no_merge/hybrid__overlap_ratio_p1.png,42225,02a55bc9d8206da6cc6e5b26270cedb7ba04caa7fd5486662215cf4ebfbaf5b6,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/no_merge/hybrid__overlap_ratio_p2.png,44219,1795202ff8cbfe04590cb87c58c59dc8772e77c718580e620527c007ee5467b1,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/no_merge/hybrid__p1_count.png,38128,86dd2d6c02b0bbc7e8bd834c8de26974797a65a48e814cb084893eb0b13a9b7e,inter_annotator_reliability
reliability/software_developer_analysis/must_have/eda_hist/no_merge/hybrid__p2_count.png,38257,e2887f4dc2a1ba00697fe71039676da23329056195ee34250142f1427cd75191,inter_annotator_reliability
reliability/software_developer_analysis/must_have/per_row.csv,59542,8eefa28432503cbe85d3a459daa0b38cd47f061685f7abef4b2154b762028115,inter_annotator_reliability
reliability/software_developer_analysis/must_have/summary.csv,1489,1d4910371e5057c306891a7047e1ea9d2612bc256537a984e5c9bb3f2ee12379,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/avg_by_label.csv,1032,82a895bfbff438b15e6bebd06368f0eda4fdd6d432dcfc01a2c45261d5bc664c,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/merge/bm25__matched_total.png,40728,b83390f7afd85f51880ab85c31d4ad4ff1bd0d111c0043776d1e1a89c0ce0131,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/merge/bm25__overlap_ratio_p1.png,42982,18b475842daeec47cf56f4415caf747718f0dd3ce54709e39cd7d49b24503496,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/merge/bm25__overlap_ratio_p2.png,43317,0f99982095089b318137ccc9f000af478e80e7c35597d57c1125e5575bb83259,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/merge/bm25__p1_count.png,36993,6e7d45eaf2d3e3bebf8ee022929f546dcf83c86c393b80c7fd7f5f8d64c00f62,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/merge/bm25__p2_count.png,36965,fc2f806fa6ba1cc82be1a02b5f4aa7992cf850ce86d64b6c702c7302e5f65467,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/merge/embed__matched_total.png,40978,aa892d6de72b0c6b5216a9fa4b2a99e81745f932ee80e00813656519c0d5695d,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/merge/embed__overlap_ratio_p1.png,40780,cbe40c24bc457ca0cf44f0ae2bb864f5e12925647fc6d4660d14bbb28a46c046,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/merge/embed__overlap_ratio_p2.png,41122,36ecf28cb6479156f938ac402c3b05a3b03b2b8f9e23366c75c9db82152ef098,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/merge/embed__p1_count.png,36649,952f74dfca0d3e42c3d37cf6fad79ed52b9e105b4194b942ac8a4b69f5e5bab6,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/merge/embed__p2_count.png,37159,078b7c4c2865678b2458a7076dbf52fb8cd2beb593ec66ddd3e881e6b848899c,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/merge/exact__matched_total.png,35570,48eade1e359b00f368827f291c41c071f60b0956136dc6a9e0c702b5746ba4a4,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/merge/exact__overlap_ratio_p1.png,36350,f904b3bca60b7eedee448181a94525436c1256fb33758dec7a45ceb918825bd3,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/merge/exact__overlap_ratio_p2.png,36709,f370f3bb96005e5b84868e1cbf58f7f776bf5c9625e2a27addf003c2760d896a,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/merge/exact__p1_count.png,37249,6e429463f1585b92e21dc0dd61b08cbd7b40a5803492938c9e631753eba59e89,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/merge/exact__p2_count.png,37440,09c66dead663080e575ee5e6214b2dad095ac3b845ef452a8ca30c7375cb46fd,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/merge/hybrid__matched_total.png,39156,d49cf3b28f9c42e9a5818de39fb95503aa9741dc88a32850c0b1870d558be137,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/merge/hybrid__overlap_ratio_p1.png,41620,a3e8611868dfe4f3540c00416d868f0aa5b252a9183097add9835078cc9aa87b,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/merge/hybrid__overlap_ratio_p2.png,41948,27ae956c1a778535f35687d77d53837286988c09b406743ea06962a9a1eff846,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/merge/hybrid__p1_count.png,37258,f8ba0903e16eb57cd9c7cb8c5cb5c7a1d191b9a0abc3ea0140a5d6c1cf56f8db,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/merge/hybrid__p2_count.png,37569,df7b3a76a5a27c7d6e2fbbaaeb40d554ebd35776aeee4606fbfd05ccc6300327,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/no_merge/bm25__matched_total.png,40060,443182947e92a775594d5d63d8ebe6540b8b1506a08e1479ade90f4935ff5160,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/no_merge/bm25__overlap_ratio_p1.png,42546,63de02b1d6d19db88d0bca2cce5a409c73169cea661b1b0ccaf91063ac955701,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/no_merge/bm25__overlap_ratio_p2.png,42919,47fb59ea9393ad5b81149de6354bf4598370ba8efda678f3aef8d4811a9ad3d4,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/no_merge/bm25__p1_count.png,36549,19bfa8f041ea94a8a84ee7e5c6bd17d154459d021fe86aeb2877539aa7a8b9df,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/no_merge/bm25__p2_count.png,37275,1ff638745c8278a4c515ff2e4d257c50075ba6f9af6fc0375caabb0f49a348a8,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/no_merge/embed__matched_total.png,40988,226750e9be01b1386a0d54402f464ffa4f03213cd535c989ad0600e59592d5e3,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/no_merge/embed__overlap_ratio_p1.png,40806,512e2b0c14456d8fa8d2b5e41b083003b5424455d753e6459cb1a2bde28c203d,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/no_merge/embed__overlap_ratio_p2.png,41145,6fd6b1eb10222423a2dad07602add1c5592e5e038c116760af22a97f112b6784,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/no_merge/embed__p1_count.png,36236,2d5838e2d679b7292d56c12a3ec2edb124d661d139ba50908d40a4b69a56649f,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/no_merge/embed__p2_count.png,36682,884b772bd10eb8662338b832dba6eb2ad22a68807920fc7fc9e8137ee1f8e940,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/no_merge/exact__matched_total.png,34940,70456455aaaee1e438717bf8091f3a427feb593f0c1411972bc225b3cd14b854,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/no_merge/exact__overlap_ratio_p1.png,36566,f3dbba23d0b8a2f12e8f3dd40c017e6b749ef2b4e4b27104049b2ec7435f546c,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/no_merge/exact__overlap_ratio_p2.png,36927,4654092975bfcd60bc846506e846b5032c6dec256198c0381c80d103625eb61b,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/no_merge/exact__p1_count.png,37111,198f7cd4b7e107358161495c6788e2a5381cfced13c1900553460c4aaacbae8e,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/no_merge/exact__p2_count.png,36971,27122695f782f5a39bbed9067785f03ea40e0f4cbb96a6eb5149ad6616ec4f42,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/no_merge/hybrid__matched_total.png,39068,04d0518a6a7571a7fa9f6ab15b14eb9731a248d9afdb8593315559adcb5c3e28,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/no_merge/hybrid__overlap_ratio_p1.png,41635,22400821a9062a153210f34b4e31d0bee0938685bee1f1b77fbd9307cb2d3eac,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/no_merge/hybrid__overlap_ratio_p2.png,41964,9c177c2d1baa59d75cc982f488c147a6bc8c7fef950d2c573c9503419cb5bcca,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/no_merge/hybrid__p1_count.png,36933,16a59b77cfa672e10ebf67c7132978ef14e09c9588a0e2acd5251cb3da6f1a17,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/eda_hist/no_merge/hybrid__p2_count.png,37025,89de80866508b31ba40d2c0d5046eabeebd6f7f8aa57df6b7c52d879db533f98,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/per_row.csv,21808,15e90062d1427b300322dae77a41ee4df270a829e01a0ebde5640f5acf430063,inter_annotator_reliability
reliability/software_developer_analysis/nice_to_have/summary.csv,1473,7789882a5c96a75ff4569d06de6dd378ad469cf37bc3c7ad7f3c0ea02408c2c8,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/avg_by_label.csv,1047,497af0d7f22448306f134d128c90f13000f62c45e66ed7d9cbb45eca8e3a500b,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/merge/bm25__matched_total.png,35093,8eccf649af2fcb0a6beda01a1a440ee691d4fa465d461048b06f5ddbe94679ae,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/merge/bm25__overlap_ratio_p1.png,42804,2e3546849235d10075351b34096dc290f2500a6f662980486534cfff46e0d24b,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/merge/bm25__overlap_ratio_p2.png,41496,6df6fecabe9ee5e7c94211da4b533504a032ce071bba3788eac2a4f39ed392a3,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/merge/bm25__p1_count.png,33471,09b978ae402abe3edf163602a9f1199c0855011f2069c5fdda3c100faec03599,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/merge/bm25__p2_count.png,33337,038265f0f6f7a8c0c4f86575cae9ffaedaeb871c24e5557fe5ca6b742d92b927,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/merge/embed__matched_total.png,36115,09c5f72e9e2e63cf743ba8d1007d3c95e7f7d2bb5a4450d6f9740fa639ec307e,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/merge/embed__overlap_ratio_p1.png,40919,97d78fb5150039f029134d44d4928ad65e8b0ad356cdfa303ecca98eb23bf33a,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/merge/embed__overlap_ratio_p2.png,38653,862779b3e1e7a5a715d4a7f108403836d2d2ccf9b967cc6a878d20d8bfd84053,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/merge/embed__p1_count.png,33666,ab3b95dec06dac73b8eae053836d39f43761243eec69d1a57795b6866b512bd7,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/merge/embed__p2_count.png,40425,b7f8ee5c9351e03d221f995a23bed1b871d609b8184b73b7df12a59a27af5b46,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/merge/exact__matched_total.png,36238,a828bd347fa0ef0d71f5114f71d9c580f68e684349feae5412ae453571e7bb37,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/merge/exact__overlap_ratio_p1.png,41870,461dc307e4d252ed643ae1b2144a24efbcd1a7fd38fc11c1d9f99399c347ce3e,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/merge/exact__overlap_ratio_p2.png,36872,3908d20f1ffb601bb4df6653747235a9d32a9b4e9e837d88966ea7a5650648fa,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/merge/exact__p1_count.png,31379,652cf7b6ee6a8cb861635589d4df7a427b9ea2efdeb4e8bf7f47a680f5637d97,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/merge/exact__p2_count.png,31660,c6bc59bfffe0e90e7ac98ef3e4ff4f26d85c4ec39245e142e4ad235438a59973,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/merge/hybrid__matched_total.png,34849,33f9a738d261139f657eec6c46c660719861222bc775e0c193e12605321443fe,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/merge/hybrid__overlap_ratio_p1.png,43155,dfac8120055d8cc7f91a5248f0525ba18ed361a004fd7088095a17213e4697c1,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/merge/hybrid__overlap_ratio_p2.png,39320,fdc81e46b3a25b93ece3a8122bb38b204d7dbc63684a1323d9f28b21f14773b0,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/merge/hybrid__p1_count.png,31407,0ab20abfadd90c67b4e9d50388a647d4b5a207ab932377370a4df9b857544796,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/merge/hybrid__p2_count.png,38207,7b60fb76ba35746f20ba223f3de4a9a128618dcf925870a10c54125163beaf7f,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/no_merge/bm25__matched_total.png,34293,3856cca0a61567119becf06aa17992ef6d879649615d16d419ec3f941fb94611,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/no_merge/bm25__overlap_ratio_p1.png,43314,25b60d7678b43ad43879459c463fc1cb9d6d82a2f636553ff52e33ff172f6210,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/no_merge/bm25__overlap_ratio_p2.png,42059,77cc7ee45861749de640ff69bcfe100afb51452af237f9912cc93866686a93ae,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/no_merge/bm25__p1_count.png,31238,e3dd71c04838b45fd5d9a6a6132621578db9f52f459a29d83a0a449c6cbe2356,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/no_merge/bm25__p2_count.png,31912,f8c2ffe429267be870f3ffb7c46b9fc44f149e037c02522713f743f53873c593,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/no_merge/embed__matched_total.png,33620,1929b0be1831bd18eb59a602560074b57d3cd06306ad2476d37dd7d5b4db89ef,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/no_merge/embed__overlap_ratio_p1.png,40848,27abcbb7eef286e75cd9745d719901f403829f553510dcb6dfd34159f4ed37b7,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/no_merge/embed__overlap_ratio_p2.png,38609,678c59de078063375d7ba5c64d638a6ba94e59d0d2ceeaeaf8a57a0e2f003b4c,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/no_merge/embed__p1_count.png,30448,6847bca50f1d72a6f3c8691c37a104375eef5136f1e97617e0ff8a5cc133e342,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/no_merge/embed__p2_count.png,30484,4a0812a051f9ee99a8e91cb0b6936e926d723e3d902a808849ce717cf53b750d,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/no_merge/exact__matched_total.png,36670,9ced06dac0482af6feffc031f241183780b2ed08efde26fb0a074335a762f939,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/no_merge/exact__overlap_ratio_p1.png,42514,44a4c5b6835e387a5863fb03328dc2f13c517f479927dc07049281629dab67e1,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/no_merge/exact__overlap_ratio_p2.png,37415,eaf4e9e5b7a5a610ab444811023f2c530a23064befa524d7700cedb1320346e5,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/no_merge/exact__p1_count.png,30786,93fe8ac35740d25e7633a4ac1046aea068d50af18d21d35d5ce428bb8d400d6f,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/no_merge/exact__p2_count.png,31582,cf41e0024a79814daf209e1b0a964fc7fcdb5773e8ee97301e8c5f5051ec64ef,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/no_merge/hybrid__matched_total.png,35103,bfbaaa0695ec818df9344cd2e4101e5d13e80bfa4be0a99af487f37d5cc95411,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/no_merge/hybrid__overlap_ratio_p1.png,43832,5d67135a47ea5eb164945431ddfc68326768771c618ec72ff80ba0775fc4ea57,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/no_merge/hybrid__overlap_ratio_p2.png,40000,a9399d899c38fabd7642034005fd93c8c6fa2e9d9f9fba99c5e6ab91b2d62b8c,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/no_merge/hybrid__p1_count.png,30472,beab8e9b39dc02ce58e6181d1dcb0bd555444d0f90b16744bee5fe2f5fd7e388,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/eda_hist/no_merge/hybrid__p2_count.png,31615,4b5a33e9d6e883cdb579381bb7bc23624ddf509552d870886b1c95462cbeb974,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/per_row.csv,86621,ec80a1479e28ef459115c238b873159b387f9588833dd32046dea685818d7e16,inter_annotator_reliability
reliability/software_developer_analysis/soft_skills/summary.csv,1478,56885d4d280bd7e4f23a3728d993a921a6e98addf1a00bc2f40b1c59c600f2d5,inter_annotator_reliability
reliability/software_developer_analysis/software_developer_reviewer_form.csv,861,618e5036fad156885602fe8aa18136878adb2ce7d66dc6aad4ee058ea7d14ecd,inter_annotator_reliability
reliability/software_developer_checkreliability.xlsx,65791,bf7ed11c91ed650aa35a8eb62e3e6c21be3484a137a046ffa85affcd048abf2a,inter_annotator_reliability
reliability/software_developer_checkreliability_legacy.xlsx,66084,91e4e4febd66b5f04914c63a64da96d1188f4ae302a1103827f1a604b238a8e7,inter_annotator_reliability
reliability/software_developer_legacy_analysis/distinct_skills/avg_by_label.csv,873,164ebecf5c8c06fd9c517d17c8e29e4ee686b9d4cc447683e30c1ff6bcd0a54b,inter_annotator_reliability
reliability/software_developer_legacy_analysis/distinct_skills/eda_hist/merge/bm25__matched_total.png,36068,0292aed314b4471e1a343b571b7e63074435c86ea3d78564e043d911ef59d0a2,inter_annotator_reliability
reliability/software_developer_legacy_analysis/distinct_skills/eda_hist/merge/bm25__overlap_ratio_p1.png,37618,be846fb70751e75dc820a48e44158414bdb535f5832861074318be5a1e4cc1e6,inter_annotator_reliability
reliability/software_developer_legacy_analysis/distinct_skills/eda_hist/merge/bm25__overlap_ratio_p2.png,37966,bc7da4424413e770e4673984780a29d52c13ec1192994038773109f138c8e7a1,inter_annotator_reliability
reliability/software_developer_legacy_analysis/distinct_skills/eda_hist/merge/bm25__p1_count.png,33011,7d8abbd567e5d18e30789fa5977d48cadb5a037549a13eb72f6ceaa03b1f3e26,inter_annotator_reliability
reliability/software_developer_legacy_analysis/distinct_skills/eda_hist/merge/bm25__p2_count.png,35337,1f869076927628d5f71619acd641b0f055b78be28607158ad055a64fe595141a,inter_annotator_reliability
reliability/software_developer_legacy_analysis/distinct_skills/eda_hist/merge/embed__matched_total.png,36094,e3297b863ff5a2777c18da338ce7e499c0722cb54cd7da3f4f9c865147d776c9,inter_annotator_reliability
reliability/software_developer_legacy_analysis/distinct_skills/eda_hist/merge/embed__overlap_ratio_p1.png,37825,a68293aa712ed70f8d9d592c76ace1ce77f127f18e24c8b0a4c71cfd2ae71822,inter_annotator_reliability
reliability/software_developer_legacy_analysis/distinct_skills/eda_hist/merge/embed__overlap_ratio_p2.png,38162,9d9002bb520f8b065d6136a8fc5fae995106f7d3c498140d31d3014e251a490d,inter_annotator_reliability
reliability/software_developer_legacy_analysis/distinct_skills/eda_hist/merge/embed__p1_count.png,32906,c7cfa0f9cf64f62ea74e9474855cd036d21170495f18f3824d7dc94b7a5aaac4,inter_annotator_reliability
reliability/software_developer_legacy_analysis/distinct_skills/eda_hist/merge/embed__p2_count.png,35124,891e4acac4343d82e5f0075cf517fe5557aec3be2f6da7d2254e19d34c68c5cb,inter_annotator_reliability
reliability/software_developer_legacy_analysis/distinct_skills/eda_hist/merge/exact__matched_total.png,36624,7deaa4490ba2e96673e67dd1960c7823479ae0b360404c762eb5cf1aaa3ab24b,inter_annotator_reliability
reliability/software_developer_legacy_analysis/distinct_skills/eda_hist/merge/exact__overlap_ratio_p1.png,37240,57f6248ffb08c3ece8fca33ad7a82bdd7eb8989afa9eaa76ce41d2a76917a21c,inter_annotator_reliability
reliability/software_developer_legacy_analysis/distinct_skills/eda_hist/merge/exact__overlap_ratio_p2.png,37584,2be848cfcec89cf3fe475e85eeb130f5a68fc2e6174ca5c307334008b47bb974,inter_annotator_reliability
reliability/software_developer_legacy_analysis/distinct_skills/eda_hist/merge/exact__p1_count.png,33336,557c1a50fd47281ad175e121b93eb0ba9662e7f9047bb667c155dffdf72e95f2,inter_annotator_reliability
reliability/software_developer_legacy_analysis/distinct_skills/eda_hist/merge/exact__p2_count.png,35484,d0f362fc4b99e65e086180726d96a22367b5f0201787b3ba84697a2b5322271f,inter_annotator_reliability
reliability/software_developer_legacy_analysis/distinct_skills/eda_hist/merge/hybrid__matched_total.png,37350,11b2f958c63ca7701b9d7c34e0f8c3cdaaf90ea27cf756a0e1b82bad598c4953,inter_annotator_reliability
reliability/software_developer_legacy_analysis/distinct_skills/eda_hist/merge/hybrid__overlap_ratio_p1.png,38299,21cb43ab07b116498f9dd05c04e7781c0513cc8069053c2d28e4eb3e204660f0,inter_annotator_reliability
reliability/software_developer_legacy_analysis/distinct_skills/eda_hist/merge/hybrid__overlap_ratio_p2.png,38638,62ca46fac3959390113ab9ba292afb5681811e6ba71ec1b77fb4f3b443c8c4d8,inter_annotator_reliability
reliability/software_developer_legacy_analysis/distinct_skills/eda_hist/merge/hybrid__p1_count.png,33669,9a5dcce5a90e4f28693e585dd0dcd4fcbd4d353353cc9a322459cc7a30b97a3a,inter_annotator_reliability
