model,domain,skill,id,exact_new_matches,containment_new_matches,lexical_new_matches,semantic_new_matches,predicted_count,gold_count,exact_true_positives,exact_precision,exact_recall,exact_f1,containment_true_positives,containment_precision,containment_recall,containment_f1,lexical_true_positives,lexical_precision,lexical_recall,lexical_f1,semantic_true_positives,semantic_precision,semantic_recall,semantic_f1,raw_prediction_count,filtered_prediction_count,duplicate_items_removed,unsupported_count,unsupported_rate,gold,raw_prediction,prediction,filtered_prediction,unsupported_prediction,llm_source_row,llm_text_exact_after_normalization,llm_text_token_exact_after_normalization,llm_text_compact_exact_after_normalization,llm_text_token_sequence_similarity
BART,merged,hard_skills,0a52933588e87d5852747ce1583e336e68c74caf,1,1,0,0,4,3,1,0.25,0.3333333333333333,0.28571428571428575,2,0.5,0.6666666666666666,0.5714285714285715,2,0.5,0.6666666666666666,0.5714285714285715,2,0.5,0.6666666666666666,0.5714285714285715,4,0,0,0,0.0,planerar vårt nyhetsarbete utifrån en digital publiceringsplan | fotografera | stärka demokratin och stå som försvarare av den oberoende journalistiken,stärka demokratin | stå som försvarare av den oberoende journalistiken | planerar vårt nyhetsarbete utifrån en digital publiceringsplan | ger ut en välfylld papperstidning tre dagar i veckan,stärka demokratin | stå som försvarare av den oberoende journalistiken | planerar vårt nyhetsarbete utifrån en digital publiceringsplan | ger ut en välfylld papperstidning tre dagar i veckan,,,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,4ab6a73dff2593dfef7130152950ec6e6abaeb4d,1,1,0,0,4,6,1,0.25,0.16666666666666666,0.2,2,0.5,0.3333333333333333,0.4,2,0.5,0.3333333333333333,0.4,2,0.5,0.3333333333333333,0.4,4,0,0,1,0.25,"Erfarenhet av digitalt arbete | har arbetat med en kamera tidigare | erfarenhet av det journalistiska hantverket | allt från hårda nyhetshändelser till mjuka, lättsamma och roliga reportage | rak och snabb nyhetsrapportering | stärka demokratin och stå som försvarare av den oberoende journalistiken",stärka demokratin | stå som försvarare av den oberoende journalistiken | rak och snabb nyhetsrapportering | jobbar med att bevaka och engagerar sig i frågor som berör yttrandefrihet och andra hållbarhetsrelaterade frågor,stärka demokratin | stå som försvarare av den oberoende journalistiken | rak och snabb nyhetsrapportering | jobbar med att bevaka och engagerar sig i frågor som berör yttrandefrihet och andra hållbarhetsrelaterade frågor,,jobbar med att bevaka och engagerar sig i frågor som berör yttrandefrihet och andra hållbarhetsrelaterade frågor,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,2a7b2e4802bd18b5894927d14303cd47efbb8b95,1,0,0,0,1,1,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1,0,0,0,0.0,göra journalistiskt innehåll som nyhetsartiklar och reportage,göra journalistiskt innehåll som nyhetsartiklar och reportage,göra journalistiskt innehåll som nyhetsartiklar och reportage,,,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,67eb9c1f42a8fdf7b58420f5dd14ab078215723a,4,2,0,0,8,12,4,0.5,0.3333333333333333,0.4,6,0.75,0.5,0.6,6,0.75,0.5,0.6,6,0.75,0.5,0.6,8,0,0,0,0.0,gillar nyhetspulsen i allmänhet och granskningar i synnerhet | är bra på att ta fram historierna som engagerar den lokala P4- publiken | skicklig på research | drivs av en vilja att ifrågasätta | hitta de verkliga svaren | ställa ansvariga till svars | intresse för de lokala samhällsfrågorna | allmänbildning bred | Ditt språk är lätt att förstå | fin språkkänsla | Erfarenhet av nyhetsarbete och ansvarsutkrävande journalistik | Erfarenhet av radio,nyhetsreporter | gillar nyhetspulsen i allmänhet och granskningar i synnerhet | ta fram historierna som engagerar den lokala P4 - publiken | skicklig på research | hitta de verkliga svaren | ställa ansvariga till svars | erfarenhet av nyhetsarbete | ansvarsutkrävande journalistik,nyhetsreporter | gillar nyhetspulsen i allmänhet och granskningar i synnerhet | ta fram historierna som engagerar den lokala P4-publiken | skicklig på research | hitta de verkliga svaren | ställa ansvariga till svars | erfarenhet av nyhetsarbete | ansvarsutkrävande journalistik,,,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,696a85964c1f7b20f97f7a73fad566e9e9ba40c8,5,5,0,0,12,15,5,0.4166666666666667,0.3333333333333333,0.3703703703703704,10,0.8333333333333334,0.6666666666666666,0.7407407407407408,10,0.8333333333333334,0.6666666666666666,0.7407407407407408,10,0.8333333333333334,0.6666666666666666,0.7407407407407408,12,0,0,0,0.0,nyhetsintresse | vana att skriva artiklar | följer nyhetsutvecklingen i Sverige och världen | skriver nyhetsartiklar | snabb skribent som | duktig på svenska språket | god kunskap om samhällsfrågor i Sverige och omvärlden | erfarenhet som skrivande journalist från relevant nyhetsmedia | Vana vid att skriva artiklar i högt tempo | God vana vid att hantera Facebook och Instagram | Word | Powerpoint | Utmärkta kunskaper i att formulera sig på svenska i skriftform | Mycket goda kunskaper i engelska | Väl insatt i inrikes- och utrikesnyheter under många års tid,nyhetsintresse | vana att skriva artiklar | följer nyhetsutvecklingen i Sverige och världen | duktig på svenska språket | god kunskap om samhällsfrågor | dokumenterad erfarenhet som skrivande journalist från relevant nyhetsmedia | skriva artiklar i högt tempo | Stresstålig | mycket mottaglig för feedback | Word och Powerpoint | Utmärkta kunskaper i att formulera sig på svenska i skriftform | Väl insatt i inrikes - och utrikesnyheter,nyhetsintresse | vana att skriva artiklar | följer nyhetsutvecklingen i Sverige och världen | duktig på svenska språket | god kunskap om samhällsfrågor | dokumenterad erfarenhet som skrivande journalist från relevant nyhetsmedia | skriva artiklar i högt tempo | Stresstålig | mycket mottaglig för feedback | Word och Powerpoint | Utmärkta kunskaper i att formulera sig på svenska i skriftform | Väl insatt i inrikes-och utrikesnyheter,,,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,7a3d710f62a07bd4bd77b4753b4be69541f0a7f4,3,3,0,0,7,25,3,0.42857142857142855,0.12,0.1875,6,0.8571428571428571,0.24,0.375,6,0.8571428571428571,0.24,0.375,6,0.8571428571428571,0.24,0.375,7,0,0,0,0.0,"nära relation med våra lyssnare | prioriterar journalistik i dialog med publiken | har ljudet i fokus | strävar efter att vara nyhetsledande och angelägna på alla plattformar | direktsändning | nyhetspuls | värdesätter public serviceuppdraget | brinner för det lokala | guida lyssnarna i våra direktsända program | har förmågan att med varm ton kasta dig mellan snabba händelsenyheter, fördjupande samtal, musik och omvärldskoll | vända och vrida på perspektiven | ta in det som händer runt omkring | nå ut till publiken på ett trovärdigt och underhållande sätt | sänder direkt ute på fältet | idérik och kreativ både i radion, på sociala medier och digitalt | vill bjuda lyssnarna på det lilla extra | hittar vägarna ut till alla länsbor | tar lyssnaren på allvar | vet hur man engagerar | motsvarande erfarenhet | Erfarenhet av programledarjobb | jobba i direktsändning | Erfarenhet av redaktionellt nyhetsarbete | Digital kompetens | god förmåga att uttrycka dig i tal och skrift","nyhetsledande och angelägna på alla plattformar | älskar direktsändning | nyhetspuls | brinner för det lokala | guida lyssnarna i våra direktsända program | har förmågan att med varm ton kasta dig mellan snabba händelsenyheter , fördjupande samtal , musik och omvärldskoll | vara programledare / livereporter på P4 Gävleborg","nyhetsledande och angelägna på alla plattformar | älskar direktsändning | nyhetspuls | brinner för det lokala | guida lyssnarna i våra direktsända program | har förmågan att med varm ton kasta dig mellan snabba händelsenyheter , fördjupande samtal , musik och omvärldskoll | vara programledare/livereporter på P4 Gävleborg",,,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,c13ade8c6e9fee3567b5ac39cde46c9ae641814a,3,2,1,0,6,24,3,0.5,0.125,0.2,5,0.8333333333333334,0.20833333333333334,0.33333333333333337,6,1.0,0.25,0.4,6,1.0,0.25,0.4,6,0,0,1,0.16666666666666666,"Erfarenhet av nyhets- och aktualitetsradio | Lokal anknytning/kännedom | Erfarenhet från chefs- eller arbetsledarroll | driva digital utveckling | Starkt nyhetsdriv | stor vana av publicistiska frågor | ge plats åt många olika röster och perspektiv | arbetar målinriktat | stärka nyhetsjournalistiken | fortsätta utveckla redaktionen, vår journalistik och vårt innehåll | granskande journalistik | inspirera och engagera i kombination med ett digitalt driv och tydligt utvecklingsfokus | en erfaren ledare med hög publicistisk kompetens | vill göra publiken delaktig | ge plats åt fler röster | lokal journalistik | organisera arbetet i en ledningsgrupp | kommunicera vision, budskap | skapa engagemang och förståelse för uppdraget | driva och leda förändringsarbete | har en administrativ ådra | organiserar arbetet på kanalen och i din ledningsgrupp på ett effektivt sätt | håller i externa kontakter | är ansvarig utgivare och publicistisk chef för den lokala kanalen",nyhets - och aktualitetsradio | göra publiken delaktig | ge plats åt fler röster | inspirera och engagera i kombination med ett digitalt driv och tydligt utvecklingsfokus | en erfaren ledare med hög publicistisk kompetens | vill gör publiken delaktig och ge plats Åt fler röster,nyhets-och aktualitetsradio | göra publiken delaktig | ge plats åt fler röster | inspirera och engagera i kombination med ett digitalt driv och tydligt utvecklingsfokus | en erfaren ledare med hög publicistisk kompetens | vill gör publiken delaktig och ge plats Åt fler röster,,vill gör publiken delaktig och ge plats Åt fler röster,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,c8151cdb23a57ff3302a0b5990a3c3cfd975906b,1,8,0,0,15,13,1,0.06666666666666667,0.07692307692307693,0.07142857142857144,9,0.6,0.6923076923076923,0.6428571428571429,9,0.6,0.6923076923076923,0.6428571428571429,9,0.6,0.6923076923076923,0.6428571428571429,15,0,0,0,0.0,"hungrig nyhetsjournalist som kan förmedla journalistik på ett intresseväckande och nytänkande sätt, i radio-, podd- och sociala medier-format | göra de vassa | engagerande nyheterna för en ung publik | tar fram egna nyheter | bevakar stora händelser i norra Sverige | ha ett brett kontaktnät i målgruppen och en nyhetsnäsa | undersökande journalistik | livemedverkan ute på fält | intervjuer till Instagram och TikTok, insitt i program eller arbete med P3 Nyheter Dokumentär | Erfarenhet av nyhetsarbete och intensiva arbetssituationer | Mycket god kännedom om P3:s målgrupp | förstår vilka nyheter som är relevanta för målgruppen | Förmåga att uttrycka dig väl i tal och skrift","driven , hungrig nyhetsjournalist | förmedla journalistik på ett intresseväckande och nytänkande sätt , i radio - , podd - och sociala medier - format | göra de vassa , engagerande nyheterna för en ung publik | ett brett kontaktnät i målgruppen | en nyhetsnäsa som gör att du ofta har genomförbara idéer som får genomslag | vill göra undersökande journalistik | arbetet livemedverkan ute på fält | intervjuer till Instagram | TikTok | insitt i program eller arbete med P3 Nyheter Dokumentär | nyhetsarbete | intensiva arbetssituationer | Mycket god kännedom om P3 : s målgrupp | förstår vilka nyheter som är relevanta för målgruppen | Bred allmänbildning","driven , hungrig nyhetsjournalist | förmedla journalistik på ett intresseväckande och nytänkande sätt , i radio-, podd-och sociala medier-format | göra de vassa , engagerande nyheterna för en ung publik | ett brett kontaktnät i målgruppen | en nyhetsnäsa som gör att du ofta har genomförbara idéer som får genomslag | vill göra undersökande journalistik | arbetet livemedverkan ute på fält | intervjuer till Instagram | TikTok | insitt i program eller arbete med P3 Nyheter Dokumentär | nyhetsarbete | intensiva arbetssituationer | Mycket god kännedom om P3 : s målgrupp | förstår vilka nyheter som är relevanta för målgruppen | Bred allmänbildning",,,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,160c9f6b157d014bdf228f3fcf520a42f85859b7,2,1,0,0,8,5,2,0.25,0.4,0.3076923076923077,3,0.375,0.6,0.4615384615384615,3,0.375,0.6,0.4615384615384615,3,0.375,0.6,0.4615384615384615,8,0,0,0,0.0,erfarenhet av att jobba inom media | digitala medier | research | grävande journalistik | goda kunskaper i svenska i tal och skrift,"erfarenhet av att jobba inom media | ge röst åt fler | dela starka berättelser | förmedla verkligheten ur flera perspektiv | har arbetat med digitala medier , research och grävande journalistik | har förmåga att knyta kontakter med olika typer av människor , både romer och icke - romer | goda kunskaper i svenska i tal och skrift | har kunskaper i någon romsk dialekt","erfarenhet av att jobba inom media | ge röst åt fler | dela starka berättelser | förmedla verkligheten ur flera perspektiv | har arbetat med digitala medier , research och grävande journalistik | har förmåga att knyta kontakter med olika typer av människor , både romer och icke-romer | goda kunskaper i svenska i tal och skrift | har kunskaper i någon romsk dialekt",,,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,4c8a1f469d67b1d533247ff1da47119aa9803b27,3,6,0,0,11,34,3,0.2727272727272727,0.08823529411764706,0.13333333333333333,9,0.8181818181818182,0.2647058823529412,0.39999999999999997,9,0.8181818181818182,0.2647058823529412,0.39999999999999997,9,0.8181818181818182,0.2647058823529412,0.39999999999999997,11,0,0,0,0.0,"leda och utveckla nyhetsarbetet | vara först med relevanta och engagerande nyheter | tydligt digitalt fokus | nyhetsledande | leda och utveckla den nära lokala journalistiken i text, bild och rörligt | ge våra läsare relevanta nyheter, granskningar och reportage | coachar medarbetare i val av jobb, vinkel och paketering | är trygg i journalistiken och nyhetsvärderingen | vara övergripande ansvarig för sajten smalanningen.se | säkerställa att sajten har det bästa digitala innehållet som visas ut och engagerar våra läsare | jobbar med sociala medier | förväntas ha kunskap och förståelse för hur vi bäst når ut där med vårt innehåll | tydligt fokus mot rörligt | coacha och styra medarbetare att producera tv-innehåll | Vara delaktig i nyhetsarbetet i alla våra kanaler | Ha helhetsansvar för smalanningen.se | Följa upp och utvärdera vår journalistik genom att analysera trafiksiffror | agera strategiskt utifrån resultaten | agerar strategiskt och datadrivet för att nå ut med Smålänningens journalistik | jobbar aktivt med att nå även den yngre publiken | har ett starkt engagemang för lokaljournalistik | modernisera den - alltid med det digitala i fokus | har en god förståelse för hur journalistiken behöver utvecklas i takt med tekniken | motsvarande erfarenhet från arbetslivet | Erfarenhet av att leda och inspirera ett team inom journalistik och digitala strategier | Erfarenhet av att jobba med digitala verktyg och program | Gott publicistiskt omdöme | vana att diskutera utgivarfrågor | Förmåga att analysera trafiksiffror och läsarbeteende | agera strategiskt utifrån insikterna | Arbetsleda och coacha i det dagliga arbetet på ett inspirerande sätt | Arbetsleda på distans | vara närvarande ute på redaktionerna vid behov | leda och coacha reportrar ute på fältet","vara först med relevanta och engagerande nyheter | leda och utveckla den nära lokala journalistiken i text , bild och rörligt | ge våra läsare relevanta nyheter , granskningar och reportage | driva på i det arbete som gör att tidningen växer digitalt | når nya unga läsare | coachar medarbetare i val av jobb , vinkel och paketering | trygg i journalistiken och nyhetsvärderingen | vara övergripande ansvarig för sajten smalanningen | säkerställa att sajten har det bästa digitala innehållet som visas ut och engagerar våra läsare | jobbar med sociala medier | kunskap och förståelse för hur vi bäst når ut där med vårt innehåll","vara först med relevanta och engagerande nyheter | leda och utveckla den nära lokala journalistiken i text , bild och rörligt | ge våra läsare relevanta nyheter , granskningar och reportage | driva på i det arbete som gör att tidningen växer digitalt | når nya unga läsare | coachar medarbetare i val av jobb , vinkel och paketering | trygg i journalistiken och nyhetsvärderingen | vara övergripande ansvarig för sajten smalanningen | säkerställa att sajten har det bästa digitala innehållet som visas ut och engagerar våra läsare | jobbar med sociala medier | kunskap och förståelse för hur vi bäst når ut där med vårt innehåll",,,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,532f9e24a4cc45d2d49ff64d174e93d943dc6c8a,4,9,0,0,18,17,4,0.2222222222222222,0.23529411764705882,0.22857142857142856,13,0.7222222222222222,0.7647058823529411,0.7428571428571428,13,0.7222222222222222,0.7647058823529411,0.7428571428571428,13,0.7222222222222222,0.7647058823529411,0.7428571428571428,18,0,0,1,0.05555555555555555,"vara först med nyheter och ha de bästa uppföljningarna | att göra journalistik som gör avtryck | att alltid vara relevanta och viktiga för våra läsare | vill jobba med lokal journalistik | Grävande journalistik | har dokumenterad erfarenhet av grävande journalistik och fördjupning | vill och kan jobba med undersökande journalistik och avslöjanden | ta nyheter vidare och ge fler perspektiv | ha specialkunskaper inom ett ämne | Visuellt berättande | behärskar hela hantverket från att se vinkeln till att gestalta den i text, bild och rörlig bild med ett kreativt berättande | klipper själv | kan agera framför kameran | Erfarenhet av att skapa grafik | kan förklara komplicerade skeenden på ett enkelt sätt | uppnå en jämställd rapportering | att nå ut även till en yngre målgrupp","vara först med nyheter | ha de bästa uppföljningarna | göra journalistik som gör avtryck | alltid vara relevanta och viktiga för våra läsare | har någon av följande profiler | Grävande journalistik | fördjupning | jobba med undersökande journalistik och avslöjanden | ta nyheter vidare | ge fler perspektiv | ha specialkunskaper inom ett ämne | ekonomi | Visuellt berättande | behärskar hela hantverket från att se vinkeln till att gestalta den i text , bild och rörlig bild med ett kreativt berättande | klipper själv | agera framför kameran | skapa grafik | skapar grafik","vara först med nyheter | ha de bästa uppföljningarna | göra journalistik som gör avtryck | alltid vara relevanta och viktiga för våra läsare | har någon av följande profiler | Grävande journalistik | fördjupning | jobba med undersökande journalistik och avslöjanden | ta nyheter vidare | ge fler perspektiv | ha specialkunskaper inom ett ämne | ekonomi | Visuellt berättande | behärskar hela hantverket från att se vinkeln till att gestalta den i text , bild och rörlig bild med ett kreativt berättande | klipper själv | agera framför kameran | skapa grafik | skapar grafik",,skapar grafik,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,c65f40c72a1cf0b17e4dab5a25751d5e7a89757b,5,2,0,0,9,14,5,0.5555555555555556,0.35714285714285715,0.43478260869565216,7,0.7777777777777778,0.5,0.6086956521739131,7,0.7777777777777778,0.5,0.6086956521739131,7,0.7777777777777778,0.5,0.6086956521739131,9,0,0,1,0.1111111111111111,snabba nyheter | fördjupande granskningar | lokal journalistik | Text | bild | rörlig bild | Erfarenhet av granskande journalistik | bildjournalistik | vara ute på fältet | möta människorna | erfarenhet av journalistiskt arbete | rapporterar | granskar | berättar om vår tids frågor,"erfarenhet av journalistiskt arbete | behärskar rörlig bild | granskande journalistik | bildjournalistik | trivs bäst där | har sedan tidigare kunskap om , eller stort intresse för , Sollefteå | rapporterar | granskar | berättar om vår tids frågor","erfarenhet av journalistiskt arbete | behärskar rörlig bild | granskande journalistik | bildjournalistik | trivs bäst där | har sedan tidigare kunskap om , eller stort intresse för , Sollefteå | rapporterar | granskar | berättar om vår tids frågor",,behärskar rörlig bild,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,6079bcfdaea894650a273d70c8527b35493298e5,1,2,0,0,10,8,1,0.1,0.125,0.11111111111111112,3,0.3,0.375,0.33333333333333326,3,0.3,0.375,0.33333333333333326,3,0.3,0.375,0.33333333333333326,10,0,0,0,0.0,"Oavsett var du har din spets - i text, bild, video, some eller grävande | har ett stort engagemang och intresse för den lokala journalistiken | motsvarande arbetslivserfarenhet | har tidigare arbetat på nyhetsredaktion | vill undersöka och gräva | stilistiskt skicklig | har god förmåga att knyta kontakter | skapa förtroende för såväl intervjupersoner som våra läsare","brinner för journalistiken | går igång på nyhetspulsen | bevakar | förklarar | granskar på djupet | gör skillnad i lokalsamhällena där vi verkar | har en journalistutbildning eller motsvarande arbetslivserfarenhet har tidigare arbetat på nyhetsredaktion | gillar att jobba i en händelsestyrd vardag där oplanerade arbetsuppgifter inträffar , allt för att fånga dagens nyheter för våra läsare | god förmåga att knyta kontakter | skapa förtroende för såväl intervjupersoner som våra läsare","brinner för journalistiken | går igång på nyhetspulsen | bevakar | förklarar | granskar på djupet | gör skillnad i lokalsamhällena där vi verkar | har en journalistutbildning eller motsvarande arbetslivserfarenhet har tidigare arbetat på nyhetsredaktion | gillar att jobba i en händelsestyrd vardag där oplanerade arbetsuppgifter inträffar , allt för att fånga dagens nyheter för våra läsare | god förmåga att knyta kontakter | skapa förtroende för såväl intervjupersoner som våra läsare",,,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,a2cd7d90ca2f98d56f15cec89c23455903990ece,8,13,0,1,23,31,8,0.34782608695652173,0.25806451612903225,0.2962962962962963,21,0.9130434782608695,0.6774193548387096,0.7777777777777777,21,0.9130434782608695,0.6774193548387096,0.7777777777777777,22,0.9565217391304348,0.7096774193548387,0.8148148148148149,23,0,0,0,0.0,"leda och utveckla det journalistiska arbetet | ge våra läsare relevanta nyheter, granskningar och reportage | sitter också med i tidningens redaktionsledning | fattar övergripande beslut kring tidningens publicistik | Planera och vara redaktör för nyheter, granskningar och reportage | Leda, coacha och utveckla reportrar på ett inspirerande sätt | Utveckla och modernisera journalistiken | idéutveckling | redaktionella projekt | omvärldsbevakning | engagera läsare | attrahera nya prenumeranter | Följa upp och utvärdera journalistiken med läsaren i fokus | agerar strategiskt och datadrivet | starkt engagemang för lokaljournalistik och vill vara med och modernisera den – alltid med det digitala i fokus | vet att en bra story kan berättas på flera sätt | har erfarenhet av att leda redaktionellt arbete med snabba och kloka beslut | brinner för fördjupning och granskning | har läsaren i fokus och jobbar aktivt för att nå även den yngre publiken | välorienterad i nyhetsflödet | har en god förståelse för hur journalistiken behöver utvecklas – i takt med tekniken och AI-språnget | Flera års erfarenhet som redaktör/nyhetschef på en större redaktion | Dokumenterad erfarenhet av arbetsledning | coacha reportrar till att skapa högkvalitativ nyhetsjournalistik | Gott publicistiskt omdöme | diskutera utgivarfrågor | Erfarenhet av att leda team vid stora nyhetshändelser | Förmåga att analysera trafiksiffror och läsarbeteenden och agera strategiskt utifrån insikterna | Lokal kännedom | har ansvar för tolv medarbetare | leder och fördelar arbetet","leda och utveckla det journalistiska arbetet | ge våra läsare relevanta nyheter , granskningar och reportage | Leda , coacha och utveckla reportrar på ett inspirerande sätt | Utveckla och modernisera journalistiken | idéutveckling | redaktionella projekt | omvärldsbevakning | engagera läsare och attrahera nya prenumeranter | Följa upp och utvärdera journalistiken med läsaren i fokus | leda redaktionellt arbete med snabba och kloka beslut | fördjupning och granskning | jobbar aktivt för att nå även den yngre publiken | god förståelse för hur journalistiken behöver utvecklas – i takt med tekniken och AI - språnget | nyhetschef | arbetsledning | coacha reportrar | skapa högkvalitativ nyhetsjournalistik | Gott publicistiskt omdöme | vana att diskutera utgivarfrågor | leda team vid stora nyhetshändelser | analysera trafiksiffror och läsarbeteenden | agera strategiskt utifrån insikterna | Lokal kännedom","leda och utveckla det journalistiska arbetet | ge våra läsare relevanta nyheter , granskningar och reportage | Leda , coacha och utveckla reportrar på ett inspirerande sätt | Utveckla och modernisera journalistiken | idéutveckling | redaktionella projekt | omvärldsbevakning | engagera läsare och attrahera nya prenumeranter | Följa upp och utvärdera journalistiken med läsaren i fokus | leda redaktionellt arbete med snabba och kloka beslut | fördjupning och granskning | jobbar aktivt för att nå även den yngre publiken | god förståelse för hur journalistiken behöver utvecklas-i takt med tekniken och AI-språnget | nyhetschef | arbetsledning | coacha reportrar | skapa högkvalitativ nyhetsjournalistik | Gott publicistiskt omdöme | vana att diskutera utgivarfrågor | leda team vid stora nyhetshändelser | analysera trafiksiffror och läsarbeteenden | agera strategiskt utifrån insikterna | Lokal kännedom",,,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,5297a6efe4742a8e2101f1302d70c17f84532e15,7,1,0,0,8,8,7,0.875,0.875,0.875,8,1.0,1.0,1.0,8,1.0,1.0,1.0,8,1.0,1.0,1.0,8,0,0,0,0.0,"stort intresse för det fria ordet, samhällsfrågor, medier och digitala möjligheter | vill göra skillnad | ge röst åt fler röster för att skapa större förståelse i en föränderlig värld | nyheter | Gillar att kommunicera och berätta historier | Kunskaper i svenska på arbetsspråksnivå | andra språkkunskaper | Står bakom public service och vårt uppdrag","stort intresse för det fria ordet , samhällsfrågor , medier och digitala möjligheter | vill göra skillnad | ge röst åt fler röster för att skapa större förståelse i en föränderlig värld | Gillar att kommunicera och berätta historier | Kunskaper i svenska på arbetsspråksnivå | andra språkkunskaper | Står bakom public service och vårt uppdrag | nyheter","stort intresse för det fria ordet , samhällsfrågor , medier och digitala möjligheter | vill göra skillnad | ge röst åt fler röster för att skapa större förståelse i en föränderlig värld | Gillar att kommunicera och berätta historier | Kunskaper i svenska på arbetsspråksnivå | andra språkkunskaper | Står bakom public service och vårt uppdrag | nyheter",,,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,14bab50fa1223c725ececda13d4aa0d6ef8e7e84,8,3,0,0,14,27,8,0.5714285714285714,0.2962962962962963,0.3902439024390244,11,0.7857142857142857,0.4074074074074074,0.5365853658536585,11,0.7857142857142857,0.4074074074074074,0.5365853658536585,11,0.7857142857142857,0.4074074074074074,0.5365853658536585,14,0,0,0,0.0,"vill ratta sajt | kan jobba med breaking | förstår sociala medier | gillar att göra podd | högt tempo | varje dag skapa en nyhetsledande och nyskapande bevakning av vårt område | granska samhällsviktiga frågor | arbetar målstyrt och strukturerat för att lyckas göra den bästa journalistiken för våra läsare, tittare och lyssnare | motsvarande arbetslivserfarenhet | Har grundläggande kunskap i foto och film (med mobil och/eller systemkamera) | ta fram rätt journalistiskt innehåll, vinkla och att paketera det på bästa sätt för våra läsare | känner engagemang för lokal journalistik | Gillar att vara först med en nyhet | förmedla nyheter i högt tempo | Trivs med en händelsestyrd vardag där arbetsuppgifter kan komma att prioriteras om utifrån nyhetsläget | vill vara med att driva och utveckla journalistiken | kan förstå vinkeln | förmedla en rak nyhet i text | fånga upp lokala snackisar | vara först och bäst i skarpa nyhetslägen | duktig på att förstå vad som är grejen med en nyhet | hittar vinkeln | god språkkänsla | planera och lyfta hela redaktionens journalistik för den digitala publiken | kan nyhetsvärdera | jobba med digital paketering i olika format | har goda kunskaper om sociala medier",analysbaserad och läsarfokuserad redaktion | granska samhällsviktiga frågor | fånga upp lokala snackisar | ta fram rätt journalistiskt innehåll | vinkla | paketera det på bästa sätt för våra läsare | vill vara med att driva och utveckla journalistiken | god språkkänsla | känner engagemang för lokal journalistik | gillar att vara först med en nyhet | förmedla nyheter i högt tempo | en händelsestyrd vardag där arbetsuppgifter kan komma att prioriteras om utifrån nyhetsläget | har grundläggande kunskap i foto och film ( med mobil och / eller systemkamera ) | har goda kunskaper om sociala medier,analysbaserad och läsarfokuserad redaktion | granska samhällsviktiga frågor | fånga upp lokala snackisar | ta fram rätt journalistiskt innehåll | vinkla | paketera det på bästa sätt för våra läsare | vill vara med att driva och utveckla journalistiken | god språkkänsla | känner engagemang för lokal journalistik | gillar att vara först med en nyhet | förmedla nyheter i högt tempo | en händelsestyrd vardag där arbetsuppgifter kan komma att prioriteras om utifrån nyhetsläget | har grundläggande kunskap i foto och film ( med mobil och/eller systemkamera | har goda kunskaper om sociala medier,,,,not_applicable,not_applicable,not_applicable,not_applicable
